encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv,E_process_single_J,P_process_W,t_process_single_s
NVIDIA,1080p,CrowdRun_1080p50,22,2,2.083849,216053.48,40.468309,25.702222,23.62043,38.492436,5.6528,3.23,1.75
NVIDIA,1080p,CrowdRun_1080p50,27,2,1.24156,128724.96,36.788363,25.75982,23.693078,35.280624,5.1208,3.41,1.5
NVIDIA,1080p,CrowdRun_1080p50,32,2,0.714718,74101.99,33.371594,25.82833,23.788151,32.301175,5.0857,3.39,1.498
NVIDIA,1080p,CrowdRun_1080p50,37,2,0.396772,41137.31,30.251094,25.892132,23.896695,29.581509,5.0574,3.37,1.501
NVIDIA,1080p,CrowdRun_1080p50,22,3,2.064386,214035.55,40.597344,25.681812,23.587551,38.602011,7.1661,3.58,2.0
NVIDIA,1080p,CrowdRun_1080p50,27,3,1.235854,128133.36,36.94016,25.729603,23.635784,35.407977,7.0757,3.54,2.0
NVIDIA,1080p,CrowdRun_1080p50,32,3,0.719002,74546.16,33.530712,25.794957,23.71563,32.433785,7.0147,3.51,2.0
NVIDIA,1080p,CrowdRun_1080p50,37,3,0.402803,41762.61,30.34813,25.85706,23.81063,29.658844,6.3572,4.24,1.5
NVIDIA,1080p,CrowdRun_1080p50,22,4,2.064386,214035.55,40.597344,25.681812,23.587551,38.602011,7.2255,3.61,2.0
NVIDIA,1080p,CrowdRun_1080p50,27,4,1.235854,128133.36,36.94016,25.729603,23.635784,35.407977,7.0286,3.51,2.0
NVIDIA,1080p,CrowdRun_1080p50,32,4,0.719002,74546.16,33.530712,25.794957,23.71563,32.433785,7.072,3.54,2.0
NVIDIA,1080p,CrowdRun_1080p50,37,4,0.402803,41762.61,30.34813,25.85706,23.81063,29.658844,6.3421,4.23,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,1,0.777965,48347.28,40.725708,30.257604,33.126166,39.59648,4.6858,3.75,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,27,1,0.204501,12708.85,38.074156,30.336812,33.257269,37.289517,4.713,3.77,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,32,1,0.041194,2560.05,37.158837,30.414936,33.371685,36.500646,4.7352,3.79,1.25
NVIDIA,1080p,DinnerSceneCropped_2k,37,1,0.020674,1284.83,36.71667,30.433566,33.400962,36.116744,4.5384,3.91,1.167
NVIDIA,1080p,DinnerSceneCropped_2k,22,2,0.780422,48499.92,40.756184,30.255877,33.125539,39.622999,5.1225,3.41,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,2,0.203866,12669.43,38.095126,30.337457,33.260707,37.308121,5.1102,3.41,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,2,0.040011,2486.53,37.180925,30.410242,33.373266,36.519779,4.8077,3.53,1.367
NVIDIA,1080p,DinnerSceneCropped_2k,37,2,0.020002,1243.07,36.757958,30.429966,33.402053,36.152714,5.0555,3.37,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,3,0.785819,48835.32,40.797416,30.240349,33.090308,39.655905,6.3698,4.25,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,3,0.20246,12582.03,38.087243,30.325319,33.23781,37.299033,6.3566,4.24,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,3,0.040111,2492.7,37.137933,30.402685,33.358259,36.48075,6.3393,4.23,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,37,3,0.019975,1241.39,36.674708,30.427798,33.396961,36.079417,6.3313,4.22,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,22,4,0.785819,48835.32,40.797416,30.240349,33.090308,39.655905,6.3792,4.25,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,27,4,0.20246,12582.03,38.087243,30.325319,33.23781,37.299033,6.3581,4.24,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,32,4,0.040111,2492.7,37.137933,30.402685,33.358259,36.48075,6.2705,4.18,1.5
NVIDIA,1080p,DinnerSceneCropped_2k,37,4,0.019975,1241.39,36.674708,30.427798,33.396961,36.079417,6.3238,4.22,1.5
NVIDIA,1080p,Motorcycle_2k,22,1,1.443639,89805.92,42.688988,21.770232,22.979492,40.149722,5.1475,3.43,1.5
NVIDIA,1080p,Motorcycle_2k,27,1,0.957509,59564.75,38.746671,21.791089,22.991765,36.702265,5.219,3.48,1.5
NVIDIA,1080p,Motorcycle_2k,32,1,0.597066,37142.27,34.826818,21.82376,23.010485,33.275606,4.6554,3.72,1.25
NVIDIA,1080p,Motorcycle_2k,37,1,0.349468,21739.68,31.227352,21.860089,23.037146,30.13001,4.6692,3.74,1.25
NVIDIA,1080p,Motorcycle_2k,22,2,1.423399,88546.82,42.774601,21.770173,22.978895,40.224593,5.5706,3.19,1.748
NVIDIA,1080p,Motorcycle_2k,27,2,0.942971,58660.33,38.844338,21.789995,22.989425,36.787509,5.069,3.38,1.5
NVIDIA,1080p,Motorcycle_2k,32,2,0.587263,36532.46,34.928643,21.819232,23.012244,33.36453,5.0241,3.35,1.5
NVIDIA,1080p,Motorcycle_2k,37,2,0.343243,21352.43,31.33163,21.85746,23.030369,30.220666,5.0375,3.36,1.5
NVIDIA,1080p,Motorcycle_2k,22,3,1.346158,83741.82,43.252171,21.758072,22.973451,40.64137,7.0373,3.52,2.0
NVIDIA,1080p,Motorcycle_2k,27,3,0.916458,57011.02,39.388983,21.770935,22.981074,37.262361,6.9818,3.49,2.0
NVIDIA,1080p,Motorcycle_2k,32,3,0.589637,36680.14,35.43146,21.798641,23.000363,33.802465,6.9985,3.5,2.0
NVIDIA,1080p,Motorcycle_2k,37,3,0.354111,22028.56,31.684491,21.835042,23.021209,30.527445,6.3244,4.22,1.5
NVIDIA,1080p,Motorcycle_2k,22,4,1.346158,83741.82,43.252171,21.758072,22.973451,40.64137,7.0665,3.53,2.0
NVIDIA,1080p,Motorcycle_2k,27,4,0.916458,57011.02,39.388983,21.770935,22.981074,37.262361,7.0063,3.5,2.0
NVIDIA,1080p,Motorcycle_2k,32,4,0.589637,36680.14,35.43146,21.798641,23.000363,33.802465,7.0665,3.53,2.002
NVIDIA,1080p,Motorcycle_2k,37,4,0.354111,22028.56,31.684491,21.835042,23.021209,30.527445,6.3269,4.22,1.5
NVIDIA,1080p,MountainBike_2k,22,1,1.286154,80009.09,42.602845,23.469074,22.744442,40.165834,5.238,3.49,1.5
NVIDIA,1080p,MountainBike_2k,27,1,0.819725,50993.46,38.852991,23.485076,22.753726,36.886292,4.9207,3.66,1.351
NVIDIA,1080p,MountainBike_2k,32,1,0.490578,30517.89,35.22651,23.507436,22.766998,33.715348,4.7009,3.76,1.25
NVIDIA,1080p,MountainBike_2k,37,1,0.279358,17378.3,31.913797,23.535745,22.781356,30.819391,4.6848,3.75,1.25
NVIDIA,1080p,MountainBike_2k,22,2,1.27347,79220.01,42.691017,23.468277,22.745223,40.242984,5.6228,3.21,1.75
NVIDIA,1080p,MountainBike_2k,27,2,0.811223,50464.54,38.950152,23.484108,22.754312,36.971284,5.0723,3.38,1.501
NVIDIA,1080p,MountainBike_2k,32,2,0.485127,30178.78,35.329508,23.506918,22.764496,33.805283,5.0772,3.39,1.5
NVIDIA,1080p,MountainBike_2k,37,2,0.276182,17180.73,32.02146,23.533075,22.782672,30.913512,5.0316,3.36,1.499
NVIDIA,1080p,MountainBike_2k,22,3,1.219501,75862.7,43.128359,23.459657,22.737672,40.624647,7.0627,3.53,2.0
NVIDIA,1080p,MountainBike_2k,27,3,0.80221,49903.87,39.38137,23.469628,22.74211,37.346932,7.0601,3.53,2.0
NVIDIA,1080p,MountainBike_2k,32,3,0.491406,30569.41,35.604943,23.487505,22.751087,34.044237,7.015,3.51,1.999
NVIDIA,1080p,MountainBike_2k,37,3,0.280302,17437.02,32.08045,23.511752,22.76555,30.962725,6.3376,4.23,1.5
NVIDIA,1080p,MountainBike_2k,22,4,1.219501,75862.7,43.128359,23.459657,22.737672,40.624647,7.0957,3.55,2.001
NVIDIA,1080p,MountainBike_2k,27,4,0.80221,49903.87,39.38137,23.469628,22.74211,37.346932,7.0351,3.52,2.0
NVIDIA,1080p,MountainBike_2k,32,4,0.491406,30569.41,35.604943,23.487505,22.751087,34.044237,6.9826,3.49,2.0
NVIDIA,1080p,MountainBike_2k,37,4,0.280302,17437.02,32.08045,23.511752,22.76555,30.962725,6.3469,4.23,1.5
NVIDIA,1080p,OldTownCross_1080p50,22,1,1.53073,158706.07,40.131792,30.192301,28.765369,38.800172,5.2048,3.47,1.499
NVIDIA,1080p,OldTownCross_1080p50,27,1,0.676157,70103.99,36.734419,30.320604,28.91413,35.844788,4.7173,3.78,1.249
NVIDIA,1080p,OldTownCross_1080p50,32,1,0.309976,32138.32,34.483725,30.321258,29.0567,33.884382,4.7739,3.81,1.252
NVIDIA,1080p,OldTownCross_1080p50,37,1,0.161841,16779.65,32.387854,30.321202,29.188725,32.058743,4.7197,3.78,1.249
NVIDIA,1080p,OldTownCross_1080p50,22,2,1.524714,158082.32,40.164546,30.190749,28.762974,38.828585,5.7095,3.26,1.75
NVIDIA,1080p,OldTownCross_1080p50,27,2,0.670382,69505.17,36.769885,30.319236,28.911326,35.87556,5.1177,3.41,1.5
NVIDIA,1080p,OldTownCross_1080p50,32,2,0.306509,31778.87,34.542805,30.319307,29.059344,33.93612,5.1081,3.41,1.499
NVIDIA,1080p,OldTownCross_1080p50,37,2,0.160016,16590.41,32.466187,30.320489,29.183148,32.126891,5.081,3.39,1.499
NVIDIA,1080p,OldTownCross_1080p50,22,3,1.525539,158167.85,40.26862,30.164232,28.710387,38.914706,7.1022,3.55,2.003
NVIDIA,1080p,OldTownCross_1080p50,27,3,0.670029,69468.63,36.86761,30.303071,28.846333,35.955996,7.0837,3.54,1.999
NVIDIA,1080p,OldTownCross_1080p50,32,3,0.308553,31990.81,34.577628,30.31422,28.992196,33.962075,6.3645,4.24,1.5
NVIDIA,1080p,OldTownCross_1080p50,37,3,0.160636,16654.79,32.354521,30.31331,29.10482,32.023839,6.3306,4.22,1.5
NVIDIA,1080p,OldTownCross_1080p50,22,4,1.525539,158167.85,40.26862,30.164232,28.710387,38.914706,7.1316,3.57,1.999
NVIDIA,1080p,OldTownCross_1080p50,27,4,0.670029,69468.63,36.86761,30.303071,28.846333,35.955996,7.1214,3.56,2.0
NVIDIA,1080p,OldTownCross_1080p50,32,4,0.308553,31990.81,34.577628,30.31422,28.992196,33.962075,6.3166,4.21,1.5
NVIDIA,1080p,OldTownCross_1080p50,37,4,0.160636,16654.79,32.354521,30.31331,29.10482,32.023839,6.3815,4.26,1.5
NVIDIA,1080p,PedestrianArea_1080p25,22,1,0.423666,21962.83,43.455532,28.972907,31.354299,41.794041,4.7063,3.77,1.25
NVIDIA,1080p,PedestrianArea_1080p25,27,1,0.200601,10399.15,41.680185,29.009981,31.378499,40.244442,4.6923,3.76,1.249
NVIDIA,1080p,PedestrianArea_1080p25,32,1,0.113245,5870.62,39.814312,29.055804,31.42846,38.61779,4.7536,3.8,1.25
NVIDIA,1080p,PedestrianArea_1080p25,37,1,0.066679,3456.63,37.648867,29.107673,31.470704,36.728907,4.8138,3.85,1.25
NVIDIA,1080p,PedestrianArea_1080p25,22,2,0.415198,21523.88,43.491584,28.972515,31.352078,41.825423,5.1058,3.4,1.5
NVIDIA,1080p,PedestrianArea_1080p25,27,2,0.194893,10103.23,41.742133,29.008668,31.379685,40.298638,5.0991,3.4,1.501
NVIDIA,1080p,PedestrianArea_1080p25,32,2,0.109507,5676.83,39.90663,29.049341,31.426803,38.69806,5.1796,3.45,1.5
NVIDIA,1080p,PedestrianArea_1080p25,37,2,0.064299,3333.25,37.772972,29.106826,31.470801,36.837452,4.9234,3.57,1.384
NVIDIA,1080p,PedestrianArea_1080p25,22,3,0.409566,21231.88,43.476701,28.958467,31.340397,41.810792,6.3067,4.21,1.499
NVIDIA,1080p,PedestrianArea_1080p25,27,3,0.192636,9986.26,41.644079,28.986155,31.364003,40.210454,6.3402,4.23,1.5
NVIDIA,1080p,PedestrianArea_1080p25,32,3,0.108771,5638.69,39.664424,29.024917,31.401998,38.483053,6.3283,4.22,1.499
NVIDIA,1080p,PedestrianArea_1080p25,37,3,0.064152,3325.65,37.439915,29.076511,31.448548,36.542742,6.331,4.22,1.499
NVIDIA,1080p,PedestrianArea_1080p25,22,4,0.409566,21231.88,43.476701,28.958467,31.340397,41.810792,6.3747,4.24,1.503
NVIDIA,1080p,PedestrianArea_1080p25,27,4,0.192636,9986.26,41.644079,28.986155,31.364003,40.210454,6.3449,4.23,1.5
NVIDIA,1080p,PedestrianArea_1080p25,32,4,0.108771,5638.69,39.664424,29.024917,31.401998,38.483053,6.359,4.24,1.499
NVIDIA,1080p,PedestrianArea_1080p25,37,4,0.064152,3325.65,37.439915,29.076511,31.448548,36.542742,6.3598,4.24,1.5
NVIDIA,1080p,RitualDance_2k,22,1,0.306664,38115.79,46.759462,26.157796,24.514524,44.081549,4.6833,3.74,1.251
NVIDIA,1080p,RitualDance_2k,27,1,0.184061,22877.22,44.307705,26.178833,24.508432,41.937196,4.7352,3.79,1.25
NVIDIA,1080p,RitualDance_2k,32,1,0.109218,13574.94,41.496654,26.191714,24.52656,39.479464,4.7126,3.77,1.25
NVIDIA,1080p,RitualDance_2k,37,1,0.064351,7998.35,38.610794,26.196256,24.547137,36.955907,4.7814,3.83,1.25
NVIDIA,1080p,RitualDance_2k,22,2,0.296668,36873.35,46.828553,26.159009,24.514513,44.142079,5.0397,3.36,1.5
NVIDIA,1080p,RitualDance_2k,27,2,0.177419,22051.74,44.414947,26.180184,24.509141,42.031161,5.0756,3.38,1.5
NVIDIA,1080p,RitualDance_2k,32,2,0.104953,13044.8,41.643197,26.191019,24.529526,39.607831,5.1175,3.41,1.502
NVIDIA,1080p,RitualDance_2k,37,2,0.061914,7695.39,38.788919,26.196468,24.544563,37.111619,5.0987,3.4,1.5
NVIDIA,1080p,RitualDance_2k,22,3,0.284593,35372.53,46.841974,26.156094,24.50699,44.15317,6.278,4.19,1.5
NVIDIA,1080p,RitualDance_2k,27,3,0.171939,21370.58,44.392682,26.174602,24.502838,42.010937,6.3363,4.22,1.5
NVIDIA,1080p,RitualDance_2k,32,3,0.102936,12794.09,41.512753,26.186938,24.517121,39.492663,6.3432,4.23,1.5
NVIDIA,1080p,RitualDance_2k,37,3,0.061256,7613.67,38.486132,26.17981,24.533483,36.844946,6.3387,4.23,1.5
NVIDIA,1080p,RitualDance_2k,22,4,0.284593,35372.53,46.841974,26.156094,24.50699,44.15317,6.3007,4.2,1.499
NVIDIA,1080p,RitualDance_2k,27,4,0.171939,21370.58,44.392682,26.174602,24.502838,42.010937,6.3314,4.22,1.5
NVIDIA,1080p,RitualDance_2k,32,4,0.102936,12794.09,41.512753,26.186938,24.517121,39.492663,6.3146,4.21,1.5
NVIDIA,1080p,RitualDance_2k,37,4,0.061256,7613.67,38.486132,26.17981,24.533483,36.844946,6.3482,4.23,1.5
NVIDIA,1080p,Riverbed_1080p25,22,1,0.836962,43388.13,42.314246,28.685341,30.387671,40.717028,4.7924,3.83,1.25
NVIDIA,1080p,Riverbed_1080p25,27,1,0.44237,22932.48,39.720047,28.75031,30.446885,38.454866,4.8124,3.85,1.25
NVIDIA,1080p,Riverbed_1080p25,32,1,0.24587,12745.9,37.141214,28.820703,30.514696,36.207025,4.8533,3.88,1.25
NVIDIA,1080p,Riverbed_1080p25,37,1,0.137724,7139.6,34.528091,28.880656,30.580883,33.928426,4.8148,3.85,1.251
NVIDIA,1080p,Riverbed_1080p25,22,2,0.835924,43334.32,42.355268,28.682279,30.386896,40.752683,5.1603,3.44,1.5
NVIDIA,1080p,Riverbed_1080p25,27,2,0.441257,22874.76,39.772656,28.745115,30.445129,38.500464,5.1799,3.45,1.5
NVIDIA,1080p,Riverbed_1080p25,32,2,0.244707,12685.59,37.215794,28.814462,30.516593,36.272011,5.2115,3.47,1.5
NVIDIA,1080p,Riverbed_1080p25,37,2,0.136824,7092.97,34.613277,28.883481,30.571544,34.002556,4.9893,3.53,1.417
NVIDIA,1080p,Riverbed_1080p25,22,3,0.840833,43588.79,42.308875,28.661019,30.366375,40.709478,6.4107,4.27,1.5
NVIDIA,1080p,Riverbed_1080p25,27,3,0.441388,22881.53,39.630961,28.723547,30.42588,38.37393,6.3854,4.25,1.501
NVIDIA,1080p,Riverbed_1080p25,32,3,0.243938,12645.77,36.945619,28.796441,30.488248,36.03271,6.4318,4.29,1.501
NVIDIA,1080p,Riverbed_1080p25,37,3,0.136382,7070.03,34.278179,28.86161,30.547769,33.706493,6.4101,4.27,1.5
NVIDIA,1080p,Riverbed_1080p25,22,4,0.840833,43588.79,42.308875,28.661019,30.366375,40.709478,6.4294,4.29,1.5
NVIDIA,1080p,Riverbed_1080p25,27,4,0.441388,22881.53,39.630961,28.723547,30.42588,38.37393,6.4041,4.27,1.499
NVIDIA,1080p,Riverbed_1080p25,32,4,0.243938,12645.77,36.945619,28.796441,30.488248,36.03271,6.3958,4.26,1.5
NVIDIA,1080p,Riverbed_1080p25,37,4,0.136382,7070.03,34.278179,28.86161,30.547769,33.706493,6.362,4.25,1.498
NVIDIA,1080p,Skater227_2k,22,1,0.116454,7244.38,48.61658,29.806467,29.941602,46.273762,4.7736,3.82,1.25
NVIDIA,1080p,Skater227_2k,27,1,0.065308,4062.66,46.884354,29.800755,29.95747,44.758699,4.7652,3.81,1.25
NVIDIA,1080p,Skater227_2k,32,1,0.037459,2330.25,44.861378,29.809864,29.998187,42.991709,4.7896,3.83,1.25
NVIDIA,1080p,Skater227_2k,37,1,0.022482,1398.55,42.636352,29.803385,30.037422,41.046858,4.7455,3.8,1.25
NVIDIA,1080p,Skater227_2k,22,2,0.113157,7039.3,48.663817,29.804631,29.94144,46.314969,4.9986,3.5,1.434
NVIDIA,1080p,Skater227_2k,27,2,0.063344,3940.51,46.968101,29.803155,29.956265,44.832052,4.7948,3.57,1.349
NVIDIA,1080p,Skater227_2k,32,2,0.036397,2264.17,44.980172,29.809844,29.998543,43.095675,4.819,3.58,1.349
NVIDIA,1080p,Skater227_2k,37,2,0.021823,1357.55,42.776764,29.801336,30.028769,41.16905,4.5547,3.64,1.25
NVIDIA,1080p,Skater227_2k,22,3,0.112696,7010.62,48.576696,29.804438,29.940086,46.238642,6.3438,4.23,1.501
NVIDIA,1080p,Skater227_2k,27,3,0.063359,3941.43,46.777705,29.800145,29.955211,44.665202,6.3444,4.23,1.5
NVIDIA,1080p,Skater227_2k,32,3,0.036425,2265.95,44.67149,29.804534,29.992729,42.824883,6.3926,4.26,1.5
NVIDIA,1080p,Skater227_2k,37,3,0.021866,1360.23,42.393329,29.799133,30.01881,40.832784,6.3189,4.21,1.501
NVIDIA,1080p,Skater227_2k,22,4,0.112696,7010.62,48.576696,29.804438,29.940086,46.238642,6.3206,4.21,1.501
NVIDIA,1080p,Skater227_2k,27,4,0.063359,3941.43,46.777705,29.800145,29.955211,44.665202,6.3504,4.23,1.5
NVIDIA,1080p,Skater227_2k,32,4,0.036425,2265.95,44.67149,29.804534,29.992729,42.824883,6.3241,4.22,1.5
NVIDIA,1080p,Skater227_2k,37,4,0.021866,1360.23,42.393329,29.799133,30.01881,40.832784,6.2943,4.19,1.501
NVIDIA,1080p,TunnelFlag_2k,22,1,0.940225,116862.23,42.60865,23.15019,25.294485,40.310361,4.7591,3.81,1.25
NVIDIA,1080p,TunnelFlag_2k,27,1,0.560636,69682.35,39.657146,23.128482,25.315438,37.727748,4.7007,3.76,1.25
NVIDIA,1080p,TunnelFlag_2k,32,1,0.327762,40738.13,36.669997,23.145337,25.33636,35.116353,4.7331,3.79,1.25
NVIDIA,1080p,TunnelFlag_2k,37,1,0.191076,23749.15,33.773111,23.151495,25.366228,32.58383,4.7559,3.81,1.25
NVIDIA,1080p,TunnelFlag_2k,22,2,0.902216,112137.99,42.651487,23.152049,25.292712,40.347849,5.1638,3.44,1.499
NVIDIA,1080p,TunnelFlag_2k,27,2,0.53143,66052.38,39.730951,23.130136,25.313933,37.792336,5.1722,3.44,1.501
NVIDIA,1080p,TunnelFlag_2k,32,2,0.306718,38122.45,36.783685,23.140636,25.332431,35.215291,5.1147,3.41,1.5
NVIDIA,1080p,TunnelFlag_2k,37,2,0.176953,21993.73,33.93929,23.150775,25.365874,32.729169,5.1275,3.42,1.498
NVIDIA,1080p,TunnelFlag_2k,22,3,0.873014,108508.4,42.680896,23.147697,25.282041,40.372643,7.1028,3.55,2.0
NVIDIA,1080p,TunnelFlag_2k,27,3,0.513373,63807.95,39.75126,23.125332,25.299785,37.808922,6.3954,4.26,1.5
NVIDIA,1080p,TunnelFlag_2k,32,3,0.297288,36950.46,36.765571,23.137608,25.329562,35.199073,6.3362,4.22,1.5
NVIDIA,1080p,TunnelFlag_2k,37,3,0.173323,21542.63,33.838006,23.150817,25.366529,32.640589,6.3411,4.23,1.5
NVIDIA,1080p,TunnelFlag_2k,22,4,0.873014,108508.4,42.680896,23.147697,25.282041,40.372643,6.8743,3.72,1.866
NVIDIA,1080p,TunnelFlag_2k,27,4,0.513373,63807.95,39.75126,23.125332,25.299785,37.808922,6.3523,4.24,1.498
NVIDIA,1080p,TunnelFlag_2k,32,4,0.297288,36950.46,36.765571,23.137608,25.329562,35.199073,6.3698,4.25,1.5
NVIDIA,1080p,TunnelFlag_2k,37,4,0.173323,21542.63,33.838006,23.150817,25.366529,32.640589,6.3631,4.24,1.5
NVIDIA,1080p,Vertical_bees_2k,22,1,0.534517,33218.01,45.350854,18.87921,20.422668,42.138365,4.7875,3.83,1.249
NVIDIA,1080p,Vertical_bees_2k,27,1,0.337339,20964.23,42.477217,18.882486,20.425914,39.62434,4.7727,3.82,1.25
NVIDIA,1080p,Vertical_bees_2k,32,1,0.210586,13087.03,39.35904,18.886721,20.435257,36.896784,4.7862,3.83,1.249
NVIDIA,1080p,Vertical_bees_2k,37,1,0.129887,8071.91,36.229906,18.891491,20.446086,34.159766,4.845,3.88,1.25
NVIDIA,1080p,Vertical_bees_2k,22,2,0.525306,32645.58,45.414437,18.87912,20.422392,42.193977,5.188,3.46,1.5
NVIDIA,1080p,Vertical_bees_2k,27,2,0.330225,20522.11,42.570368,18.881659,20.426218,39.705814,5.2251,3.48,1.501
NVIDIA,1080p,Vertical_bees_2k,32,2,0.205699,12783.35,39.492707,18.885324,20.434562,37.013612,5.2436,3.49,1.501
NVIDIA,1080p,Vertical_bees_2k,37,2,0.126996,7892.26,36.383168,18.890396,20.446108,34.293803,5.2119,3.47,1.5
NVIDIA,1080p,Vertical_bees_2k,22,3,0.51834,32212.68,45.385395,18.876887,20.420426,42.168303,6.4289,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,27,3,0.327574,20357.34,42.470993,18.878393,20.422232,39.618408,6.4073,4.27,1.5
NVIDIA,1080p,Vertical_bees_2k,32,3,0.205252,12755.57,39.299084,18.882421,20.429722,36.843707,6.4138,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,37,3,0.12736,7914.86,36.070465,18.885391,20.437288,34.019324,6.4265,4.28,1.5
NVIDIA,1080p,Vertical_bees_2k,22,4,0.51834,32212.68,45.385395,18.876887,20.420426,42.168303,6.4007,4.27,1.499
NVIDIA,1080p,Vertical_bees_2k,27,4,0.327574,20357.34,42.470993,18.878393,20.422232,39.618408,6.3751,4.25,1.499
NVIDIA,1080p,Vertical_bees_2k,32,4,0.205252,12755.57,39.299084,18.882421,20.429722,36.843707,6.3654,4.24,1.5
NVIDIA,1080p,Vertical_bees_2k,37,4,0.12736,7914.86,36.070465,18.885391,20.437288,34.019324,6.4461,4.3,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,22,1,0.26093,32431.44,47.703243,20.497851,19.907509,44.265673,4.7727,3.82,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,27,1,0.153477,19075.93,45.309583,20.504884,19.906097,42.171571,4.806,3.85,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,32,1,0.094058,11690.57,42.73456,20.515092,19.912436,39.91946,4.8511,3.88,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,37,1,0.060407,7508.03,39.998393,20.52183,19.915779,37.525944,4.8782,3.9,1.25
NVIDIA,1080p,Vertical_Carnaby_2k,22,2,0.256481,31878.44,47.777397,20.497736,19.907592,44.330555,5.1911,3.46,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,2,0.15038,18690.93,45.394602,20.503643,19.906705,42.245923,5.2331,3.49,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,2,0.091816,11412.0,42.865517,20.515364,19.912011,40.034038,5.0213,3.56,1.416
NVIDIA,1080p,Vertical_Carnaby_2k,37,2,0.058838,7313.1,40.164741,20.52172,19.912832,37.671308,4.8656,3.66,1.334
NVIDIA,1080p,Vertical_Carnaby_2k,22,3,0.2542,31594.9,47.741511,20.495915,19.906127,44.29895,6.4004,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,3,0.149732,18610.45,45.178665,20.501123,19.905254,42.05673,6.4298,4.29,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,3,0.091676,11394.56,42.425553,20.508549,19.910175,39.648529,6.4016,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,37,3,0.058879,7318.12,39.603194,20.51751,19.913586,37.179738,6.3785,4.25,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,22,4,0.2542,31594.9,47.741511,20.495915,19.906127,44.29895,6.3932,4.26,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,27,4,0.149732,18610.45,45.178665,20.501123,19.905254,42.05673,6.4061,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,32,4,0.091676,11394.56,42.425553,20.508549,19.910175,39.648529,6.4079,4.27,1.5
NVIDIA,1080p,Vertical_Carnaby_2k,37,4,0.058879,7318.12,39.603194,20.51751,19.913586,37.179738,6.3596,4.24,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,1,3.248668,202093.11,39.979513,21.670155,27.479861,38.05395,6.0353,3.02,2.001
NVIDIA,1080p,WalkingInStreet_2k,27,1,2.154431,134022.85,35.695128,21.729867,27.585299,34.315435,5.318,3.55,1.5
NVIDIA,1080p,WalkingInStreet_2k,32,1,1.321503,82208.06,31.727798,21.794795,27.701866,30.855365,5.0394,4.03,1.252
NVIDIA,1080p,WalkingInStreet_2k,37,1,0.771318,47982.18,28.179852,21.859045,27.799815,27.761049,4.9094,3.93,1.25
NVIDIA,1080p,WalkingInStreet_2k,22,2,3.257469,202640.62,40.009392,21.672334,27.480964,38.080299,6.1332,3.07,1.999
NVIDIA,1080p,WalkingInStreet_2k,27,2,2.161825,134482.81,35.715202,21.729766,27.582993,34.332849,5.3782,3.59,1.499
NVIDIA,1080p,WalkingInStreet_2k,32,2,1.32475,82410.04,31.748923,21.795688,27.701567,30.873886,5.4521,3.63,1.5
NVIDIA,1080p,WalkingInStreet_2k,37,2,0.772037,48026.88,28.203686,21.857508,27.801844,27.781935,5.375,3.58,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,3,3.253218,202376.17,40.312786,21.646518,27.422274,38.340487,7.3059,3.65,2.0
NVIDIA,1080p,WalkingInStreet_2k,27,3,2.215524,137823.33,35.988694,21.663573,27.462601,34.560493,7.2166,3.61,2.0
NVIDIA,1080p,WalkingInStreet_2k,32,3,1.367797,85087.91,31.86268,21.722269,27.592721,30.962032,7.1362,3.57,2.0
NVIDIA,1080p,WalkingInStreet_2k,37,3,0.782191,48658.55,28.135939,21.789432,27.731456,27.714002,6.4293,4.29,1.5
NVIDIA,1080p,WalkingInStreet_2k,22,4,3.253218,202376.17,40.312786,21.646518,27.422274,38.340487,7.2554,3.63,2.0
