value,unit,event,time,percent,metric,metric_desc,vendor,config,config_id,preset,qp,sequence,src_res,fps,bit,chroma,enc_res,target_fps,frames,test_type
542407751037.0,,cycles,77753330945.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
21405647157.0,,cache-references,77733956188.0,45.43,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
1197601270.0,,cache-misses,77754895830.0,45.45,5.595,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
420218828840.0,,l1-dcache-loads,77790658699.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
5495414696.0,,l1-dcache-load-misses,77823007077.0,45.48,1.31,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
621323702.0,,l1-icache-load-misses,77864781015.0,45.51,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
119141154553.0,,branch-instructions,77891502499.0,45.52,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
4524321302.0,,branch-misses,77880524960.0,45.52,3.8,of all branches,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
677973721.0,,dtlb-loads,77849001014.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
24085913.0,,dtlb-load-misses,77817702546.0,45.48,3.55,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Motorcycle,1920x1080,30,8,,1920x1080,30,130,extended
1242767486474.0,,instructions,81177427609.0,45.43,2.2,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
565069111161.0,,cycles,81183542100.0,45.43,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
22370582238.0,,cache-references,81225299006.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
1257565600.0,,cache-misses,81263916175.0,45.48,5.622,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
432718472860.0,,l1-dcache-loads,81302406939.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
5566754848.0,,l1-dcache-load-misses,81335261080.0,45.52,1.29,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
836121848.0,,l1-icache-load-misses,81337796170.0,45.52,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
122741760447.0,,branch-instructions,81299970935.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
4779012158.0,,branch-misses,81269685404.0,45.48,3.89,of all branches,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
406500183.0,,dtlb-loads,81237161045.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
21382169.0,,dtlb-load-misses,81206937942.0,45.45,5.26,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,MountainBike,1920x1080,30,8,,1920x1080,30,130,extended
3487091472579.0,,instructions,198639181578.0,45.46,2.46,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
1415762170756.0,,cycles,198610085606.0,45.45,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
75236346813.0,,cache-references,198583194608.0,45.45,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
3835570465.0,,cache-misses,198592110318.0,45.45,5.098,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
1284503084562.0,,l1-dcache-loads,198627219631.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
20539891973.0,,l1-dcache-load-misses,198661031808.0,45.46,1.6,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
2195447796.0,,l1-icache-load-misses,198695636974.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
343891903182.0,,branch-instructions,198728166755.0,45.48,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
9548147710.0,,branch-misses,198729333063.0,45.48,2.78,of all branches,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
2076840879.0,,dtlb-loads,198698674252.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
57027320.0,,dtlb-load-misses,198666466137.0,45.47,2.75,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Neon1224,3840x2160,2997,,,3840x2160,30,130,extended
3718751195168.0,,instructions,167045923775.0,45.46,2.77,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1340967075092.0,,cycles,167014487814.0,45.45,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
60135062489.0,,cache-references,166987943193.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
935913681.0,,cache-misses,167006746658.0,45.45,1.556,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1368151158203.0,,l1-dcache-loads,167044387761.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
20223703340.0,,l1-dcache-load-misses,167082394269.0,45.47,1.48,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1347565257.0,,l1-icache-load-misses,167116387562.0,45.48,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
360875241818.0,,branch-instructions,167143762731.0,45.49,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
10709026612.0,,branch-misses,167132911285.0,45.48,2.97,of all branches,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1824730499.0,,dtlb-loads,167103891772.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
55825388.0,,dtlb-load-misses,167073379310.0,45.46,3.06,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,NocturneDance_3840x2160p_8bit,,60,,,3840x2160,60,130,extended
1600285666592.0,,instructions,104279310894.0,45.46,2.2,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
727542886114.0,,cycles,104247267600.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
23685144685.0,,cache-references,104236992028.0,45.43,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
1315753852.0,,cache-misses,104264818206.0,45.45,5.555,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
538468886451.0,,l1-dcache-loads,104297100829.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
5689901936.0,,l1-dcache-load-misses,104332863847.0,45.49,1.06,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
910237381.0,,l1-icache-load-misses,104369952126.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
160988147879.0,,branch-instructions,104381670973.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
7004803713.0,,branch-misses,104361365889.0,45.49,4.35,of all branches,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
625971563.0,,dtlb-loads,104334275517.0,45.48,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
26815377.0,,dtlb-load-misses,104310802721.0,45.47,4.28,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,OldTownCross,1920x1080,,,,1920x1080,50,130,extended
1080797278526.0,,instructions,66186824630.0,45.45,2.35,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
460283105204.0,,cycles,66160120659.0,45.43,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
21080619861.0,,cache-references,66166651266.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
1190143351.0,,cache-misses,66208364272.0,45.47,5.646,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
390354514636.0,,l1-dcache-loads,66241583600.0,45.48,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
5383245206.0,,l1-dcache-load-misses,66275062803.0,45.51,1.38,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
771101976.0,,l1-icache-load-misses,66307225193.0,45.53,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
106358419610.0,,branch-instructions,66311497985.0,45.53,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
3609673407.0,,branch-misses,66278002452.0,45.5,3.39,of all branches,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
571813564.0,,dtlb-loads,66242458829.0,45.48,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
20554438.0,,dtlb-load-misses,66216724866.0,45.47,3.59,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PedestrianArea,1920x1080,,,,1920x1080,25,130,extended
3913200635049.0,,instructions,225796675078.0,45.46,2.42,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
1613897081621.0,,cycles,225774484798.0,45.45,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
77634869414.0,,cache-references,225768984607.0,45.45,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
4343891621.0,,cache-misses,225790066189.0,45.45,5.595,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
1424863516291.0,,l1-dcache-loads,225821310138.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
20580909835.0,,l1-dcache-load-misses,225854869614.0,45.47,1.44,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
1833537993.0,,l1-icache-load-misses,225882297900.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
388450072384.0,,branch-instructions,225892230908.0,45.47,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
11846894630.0,,branch-misses,225874078445.0,45.47,3.05,of all branches,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
2341071088.0,,dtlb-loads,225849141413.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
77759185.0,,dtlb-load-misses,225824911205.0,45.46,3.32,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,PierSeaSide,3840x2160,2997,8,420,3840x2160,30,130,extended
832512279232.0,,instructions,48366963201.0,45.43,2.46,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
337772593361.0,,cycles,48376458831.0,45.43,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
18165837784.0,,cache-references,48406851577.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
1055314103.0,,cache-misses,48437004864.0,45.49,5.809,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
305673074942.0,,l1-dcache-loads,48467861649.0,45.52,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
4979753948.0,,l1-dcache-load-misses,48496594391.0,45.54,1.63,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
433654053.0,,l1-icache-load-misses,48489813012.0,45.54,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-load-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,llc-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
82481051857.0,,branch-instructions,48466921685.0,45.51,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
2266017014.0,,branch-misses,48441124875.0,45.49,2.75,of all branches,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
607790485.0,,dtlb-loads,48415930786.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
18025277.0,,dtlb-load-misses,48391334034.0,45.44,2.97,of all dTLB cache accesses,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
,,dtlb-store-misses,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,RitualDance,1920x1080,5994,8,420,1920x1080,60,130,extended
1234159604186.0,,instructions,77152191403.0,45.45,2.29,insn per cycle,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
538958322292.0,,cycles,77129221952.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
22595929065.0,,cache-references,77125920101.0,45.44,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
1213953269.0,,cache-misses,77141610759.0,45.45,5.372,of all cache refs,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
438669557538.0,,l1-dcache-loads,77168070342.0,45.46,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
5595205646.0,,l1-dcache-load-misses,77197962819.0,45.49,1.28,of all L1-dcache accesses,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,l1-dcache-stores,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
564133439.0,,l1-icache-load-misses,77226469475.0,45.5,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
,,llc-loads,0.0,100.0,,,amd,A,dis_deblock_en_sao,faster,22,Riverbed,1920x1080,,,,1920x1080,25,130,extended
