index,qp,preset,seqname,config,E_hw_slow,instructions,cycles,branches,branch-misses,cache-references,cache-misses,l1-dcache-loads,l1-dcache-load-misses,l1-dcache-stores,l1-icache-load-misses,llc-loads,llc-load-misses,llc-stores,llc-store-misses,dtlb-loads,dtlb-load-misses,dtlb-stores,dtlb-store-misses
332,37,superfast,BoxingPractice,A,13.0209,2.61697E+12,1.36179E+12,2.583E+11,6161261711,7145083523,433531184,7.28119E+11,18225655264,3.33183E+11,7957935131,1745695448,265437086,1100107973,165688596,7.27297E+11,96406968,3.32568E+11,15391189
333,37,superfast,Crosswalk,A,12.9536,2.61352E+12,1.34478E+12,2.60477E+11,5773291473,7397056348,425201132,7.28971E+11,17899428815,3.34193E+11,7990151407,1791836380,268382998,1105865455,162477704,7.28242E+11,113833752,3.3363E+11,14458190
334,37,superfast,CrowdRun,A,6.3421,1.10941E+12,6.31816E+11,91579608044,3758261517,1875803396,131362714,2.99341E+11,4659386584,1.28068E+11,11218386108,614432733,81237845,434477816,71848381,2.98887E+11,27247650,1.27697E+11,8174851
335,37,superfast,DinnerSceneCropped,A,6.3238,6.54444E+11,3.32439E+11,65952991521,1370134342,1745175543,96005221,1.82606E+11,4038044965,83845091079,1880581437,419608882,52804041,268284436,40745359,1.82425E+11,27298840,83702442960,5075843
336,37,superfast,FoodMarket,A,13.2051,7.20579E+11,3.87337E+11,71419113767,2051370053,1954328682,109371575,1.99672E+11,4436211309,91911711714,2277900152,462052926,62342167,290213053,43663410,1.99197E+11,28145702,91687624684,5164589
337,37,superfast,FoodMarket2,A,6.3796,2.8435E+12,1.53864E+12,2.79011E+11,8123242421,8332558245,482849374,7.87818E+11,19636159317,3.62861E+11,9482386148,2048950610,294050687,1218502114,183825603,7.87218E+11,114675428,3.62179E+11,24109431
338,37,superfast,MeridianTalk_sdr,A,6.3354,7.75943E+11,4.27407E+11,64996165199,1726269329,1445822957,114200549,2.17426E+11,3953510557,93588673770,7768882774,482642499,74489345,354979987,55833259,2.17268E+11,35304618,93476879469,6144082
339,37,superfast,Motorcycle,A,6.3269,8.23822E+11,4.58831E+11,81059720583,3060354363,2045423547,123934758,2.23181E+11,4654399156,1.01474E+11,2476152406,476063254,70653817,297856574,51868683,2.22831E+11,29208219,1.01233E+11,6749747
340,37,superfast,MountainBike,A,6.3469,8.40527E+11,4.68894E+11,82693102196,3154249093,1984270890,122100718,2.27999E+11,4926499749,1.04108E+11,2499039330,474595186,70714714,302084775,52091814,2.27833E+11,33007245,1.03988E+11,6360854
341,37,superfast,Neon1224,A,13.1415,2.52767E+12,1.36361E+12,2.47786E+11,6203835061,7071754743,437859719,7.01507E+11,18608856711,3.19441E+11,8529182521,1690945491,273185590,1105368032,168447261,7.00672E+11,91456592,3.18923E+11,15190624
342,37,superfast,NocturneDance_3840x2160p_8bit,A,13.1773,2.56567E+12,1.12753E+12,2.45954E+11,5830573806,1337702894,1052493199,7.11987E+11,18407143973,3.207E+11,26303546964,231733523,199633363,205320507,169340382,7.11128E+11,13284286,3.19952E+11,7722112
343,37,superfast,OldTownCross,A,6.3815,7.62963E+11,4.11645E+11,75952264410,2341041794,1947624018,111641511,2.09925E+11,4498141993,96439898436,2286712391,465219100,66092327,293921001,47142938,2.09871E+11,28779006,96403834494,5714779
344,37,superfast,PedestrianArea,A,6.3598,6.65377E+11,2.9508E+11,64421777971,1603873698,398632643,281328994,1.85651E+11,4177835888,83941128319,6560734405,66926434,49691341,62396051,45286093,1.84893E+11,5456779,83559908863,2989200
345,37,superfast,PierSeaSide,A,13.1386,2.56411E+12,1.32845E+12,2.5172E+11,5898540210,7114038634,460325908,7.11085E+11,18128325843,3.24155E+11,7930928358,1691368855,275811197,1081345211,170605529,7.09598E+11,84742051,3.23422E+11,14854271
346,37,superfast,RitualDance,A,6.3482,6.19469E+11,2.69741E+11,59926380787,1358897631,366311325,270217782,1.7287E+11,3912934982,77508889046,6069079415,60699474,47828429,54101409,43836114,1.72517E+11,5542614,77304583770,2888141
347,37,superfast,Riverbed,A,6.362,7.50137E+11,3.43997E+11,72537085843,2178724991,392507317,294573803,2.0806E+11,4587749587,95002090353,7616771141,63928861,50679130,57029133,45880378,2.07414E+11,4937067,94657204612,2952051
348,37,superfast,RushFieldCuts,A,6.3248,7.95457E+11,3.72416E+11,76854822744,2628347641,393217710,305360651,2.17982E+11,4584710271,99001129048,7679278927,62376691,49907163,61201576,50164229,2.17678E+11,5914811,98814968648,3081851
349,37,superfast,Skater227,A,6.2943,583234,2431000,,,26470,13649,806472,42701,302267,8061,16938,4899,,,,,,
350,37,superfast,Tango,A,13.1884,2.69386E+12,1.39748E+12,2.68953E+11,6458777029,7454746426,430744358,7.50133E+11,18205242076,3.44814E+11,8160907715,1785283193,264471592,1102216285,166380825,7.4929E+11,123391414,3.4416E+11,15363398
351,37,superfast,TimeLapse,A,13.1057,2.66181E+12,1.4072E+12,2.61377E+11,6876904706,7277977431,441318725,7.37926E+11,19248216632,3.37522E+11,8364085254,1762825783,268210110,1108372955,166501169,7.37213E+11,97615406,3.36771E+11,15543424
352,37,superfast,ToddlerFountain,A,6.3507,7.95904E+11,4.32832E+11,78378865450,2664965122,1949300371,108654295,2.17958E+11,4666936147,99878757794,2387376239,447015378,62059052,296622647,45685927,2.17772E+11,26791242,99734266657,5766206
353,37,superfast,TreesAndGrass_1920_1080,A,6.3948,9.92612E+11,5.62579E+11,98336578549,4290067880,2038780544,135161270,2.65133E+11,5032973913,1.20042E+11,2581347664,486434491,75111425,308295990,55692087,2.64546E+11,35004437,1.19646E+11,9573953
354,37,superfast,TunnelFlag,A,6.3631,8.70647E+11,4.92999E+11,72067746175,2410546671,1563213293,113266648,2.40232E+11,4164779446,1.03275E+11,9486873086,516852642,70814840,379820109,57801814,2.39936E+11,24550728,1.0309E+11,6447729
355,37,superfast,Vertical_Carnaby,A,6.4461,6.18475E+11,2.70199E+11,59420028323,1340190211,369747391,273089924,1.72373E+11,3386985208,77439169604,6413281743,61844327,49110098,60687218,45463668,1.72007E+11,4538569,77260593242,3147005
356,37,superfast,Vertical_bees,A,6.3596,6.81838E+11,3.68836E+11,66865334048,1912735341,1815260891,118655720,1.88573E+11,3792855148,86334993587,2212552463,410478908,68854829,280454366,48553082,1.88537E+11,27894052,86223984742,6499669
357,37,superfast,WalkingInStreet,A,6.4568,9.60596E+11,4.57492E+11,93037475366,3643630988,526973070,354286962,2.5759E+11,4740665345,1.15667E+11,8797488036,87084764,57674829,93363562,64870105,2.5675E+11,9046459,1.15064E+11,5224581
358,37,superfast,WorldCup_1920x1080_30p,A,6.2898,6.19027E+11,3.25036E+11,60643375304,1501370966,1738641421,103594063,1.72042E+11,4056422649,78086591392,1981404935,397706835,60558341,273447426,43205722,1.71602E+11,27759102,77934619965,5075058
359,37,superfast,WorldCup_far_1920x1080_30p,A,6.313,7.52393E+11,4.21661E+11,73587165121,2520768881,2267947596,123160471,2.07097E+11,4666634729,94966523936,2617588451,559331881,68171771,335147243,52809245,2.06634E+11,32623527,94732674750,8487796
360,22,veryfast,Aerial3200,A,7.1671,1.31961E+12,7.48001E+11,1.30273E+11,6536297045,2217600918,207360791,3.35233E+11,4955771027,1.46818E+11,2896720235,546341546,115862647,404503112,90790387,3.34774E+11,29437068,1.46539E+11,10887115
361,22,veryfast,Boat,A,7.1358,1.34615E+12,7.74203E+11,1.33267E+11,7033332686,2298384218,208019472,3.44459E+11,4961153507,1.51779E+11,2933129451,575071950,110970331,413587746,97847294,3.43962E+11,36360464,1.51479E+11,13792402
362,22,veryfast,BoxingPractice,A,13.6248,4.16921E+12,2.34466E+12,4.09747E+11,17469615480,9000153145,635023015,1.12261E+12,20037103360,5.0973E+11,10937738753,2324481854,366386812,1604385294,272394363,1.12154E+12,88210297,5.08982E+11,20731351
363,22,veryfast,Crosswalk,A,13.055,4.14956E+12,2.32174E+12,4.0856E+11,16405940770,9186717978,677812478,1.12536E+12,20577286208,5.13008E+11,11036074832,2382558067,383968926,1617986512,288791841,1.12458E+12,100948227,5.12268E+11,31332227
364,22,veryfast,CrowdRun,A,7.2255,1.58277E+12,9.04229E+11,1.58148E+11,8700830537,2388070083,230498546,3.99385E+11,5176236019,1.74035E+11,3029262952,596450434,121663643,418774131,108560540,3.99029E+11,39300276,1.73713E+11,14196013
365,22,veryfast,DinnerSceneCropped,A,6.3792,1.38367E+12,7.9109E+11,1.38499E+11,7002526397,2385476534,212301070,3.63049E+11,5110991071,1.61546E+11,3079243265,575982870,112732741,428505457,99063717,3.62747E+11,36077027,1.61313E+11,12242955
366,22,veryfast,FoodMarket,A,13.9507,1.30838E+12,7.52758E+11,1.29566E+11,6442082231,2404413846,212635980,3.44218E+11,5052172733,1.53922E+11,3017295740,630360407,114262512,417636380,98529765,3.43586E+11,39796290,1.53578E+11,12993481
367,22,veryfast,FoodMarket2,A,6.8418,5.2818E+12,2.99585E+12,4.28343E+11,18698382499,7898684812,778258036,1.40628E+12,19898021085,5.96329E+11,51291842805,2767634519,471614475,2054880687,419869525,1.40515E+12,107165628,5.95542E+11,42516104
368,22,veryfast,MeridianTalk_sdr,A,6.3813,1.04936E+12,5.94567E+11,1.04318E+11,4400993728,2560311304,195924205,2.83066E+11,4897465009,1.28136E+11,2895089092,671017778,107263053,430879914,88049735,2.82445E+11,36532408,1.27722E+11,13595860
369,22,veryfast,Motorcycle,A,7.0665,1.45796E+12,8.29708E+11,1.20802E+11,5927035084,1928373829,172208572,3.73896E+11,4635480273,1.56625E+11,12666203009,661451411,93945250,535541188,106079340,3.73655E+11,31665727,1.56427E+11,13395530
370,22,veryfast,MountainBike,A,7.0957,1.23827E+12,6.23977E+11,1.21034E+11,5994943049,622533047,481143999,3.20385E+11,4742840671,1.41727E+11,9012018323,88932051,74958146,111078712,92044987,3.19938E+11,10782643,1.41423E+11,6312194
371,22,veryfast,Neon1224,A,13.4567,3.48071E+12,1.94528E+12,3.43348E+11,12585120745,8573257385,705947397,9.48378E+11,18537404892,4.34341E+11,10079239427,2174292357,395850168,1541724073,299416248,9.47471E+11,99944087,4.33519E+11,31241283
372,22,veryfast,NocturneDance_3840x2160p_8bit,A,13.3742,3.71815E+12,2.13463E+12,3.63872E+11,14695856621,9024535542,746380283,1.00829E+12,19597763006,4.62509E+11,11029917519,2319880447,419331374,1570672099,303440244,1.00666E+12,152553978,4.6157E+11,41590276
373,22,veryfast,OldTownCross,A,7.1316,1.59726E+12,9.17256E+11,1.60587E+11,8830484564,2433941371,240859746,4.07507E+11,5195093806,1.77407E+11,3136691410,629615365,127545885,428875166,112656579,4.07159E+11,39409522,1.77148E+11,14244532
374,22,veryfast,PedestrianArea,A,6.3747,1.07818E+12,6.09765E+11,1.06119E+11,4671462953,2238535151,191825413,2.89206E+11,4808322685,1.30842E+11,2718016125,571092083,105086446,386352938,84200214,2.88932E+11,39023957,1.30585E+11,11104853
375,22,veryfast,PierSeaSide,A,13.2578,3.90669E+12,2.18251E+12,3.87965E+11,15469116480,8504792133,673492059,1.05484E+12,19187702313,4.80859E+11,10466089501,2182686491,385387996,1540993046,287787329,1.05448E+12,108560647,4.80197E+11,30402664
376,22,veryfast,RitualDance,A,6.3007,8.31012E+11,4.5973E+11,82331619026,3006291734,1972659418,159334149,2.26669E+11,4352927492,1.03099E+11,2335770261,475619841,88933396,367223526,69604127,2.26335E+11,25001851,1.02884E+11,8485456
377,22,veryfast,Riverbed,A,6.4294,1.23164E+12,7.05659E+11,1.20838E+11,5742735104,2302129960,198015788,3.26112E+11,5039501475,1.47086E+11,2991638326,577576336,108280831,409767045,92355763,3.25572E+11,33843859,1.46793E+11,11949678
378,22,veryfast,RushFieldCuts,A,7.0231,1.23175E+12,6.18739E+11,1.20324E+11,5927276247,605738221,477740337,3.22894E+11,4791882002,1.44146E+11,9081347044,91950648,76901481,109299797,92877493,3.22271E+11,11514320,1.43836E+11,6422986
379,22,veryfast,Skater227,A,6.3206,0,1593024,,,24751,15993,873314,43507,302263,8470,18110,9749,,,,,,
380,22,veryfast,Tango,A,14.0446,4.7577E+12,2.67605E+12,4.70291E+11,21004673820,9243827971,819707176,1.26896E+12,20912537525,5.7081E+11,11337412935,2369450996,452668972,1610689368,351912271,1.26763E+12,120248962,5.69839E+11,40117133
381,22,veryfast,TimeLapse,A,8.4907,3.98932E+12,2.25356E+12,3.9301E+11,16533846415,8542064623,793630293,1.07233E+12,19611802939,4.86182E+11,10513018707,2137969252,435024897,1533963779,318681150,1.07127E+12,108528982,4.8549E+11,32727967
382,22,veryfast,ToddlerFountain,A,7.1011,1.3399E+12,7.67082E+11,1.33324E+11,7016822981,2323254905,206906629,3.46134E+11,5016847854,1.53575E+11,2884487041,585556705,110530244,414980606,97584769,3.45706E+11,32639835,1.53288E+11,12015709
383,22,veryfast,TreesAndGrass_1920_1080,A,7.2048,1.48395E+12,8.47526E+11,1.47604E+11,7702844225,2355533789,219575232,3.7166E+11,5029994922,1.62132E+11,3053793717,581942362,115441502,417213671,101712494,3.71519E+11,36579626,1.61961E+11,13492016
384,22,veryfast,TunnelFlag,A,6.8743,1.12393E+12,6.4367E+11,1.11008E+11,5194630691,2222928716,191464757,2.97487E+11,4797234400,1.33747E+11,2853548378,562740417,101528485,403432420,87780714,2.97098E+11,36323950,1.33442E+11,12157203
385,22,veryfast,Vertical_Carnaby,A,6.4007,8.01496E+11,3.75791E+11,76968413484,2615627119,564984401,397088002,2.20054E+11,4282697908,99756375507,7873427654,80078961,65442761,84516426,68719635,2.19719E+11,7033554,99523562088,4838123
386,22,veryfast,Vertical_bees,A,6.3932,9.15562E+11,5.18694E+11,89708703125,3547908518,2082261687,176739055,2.47663E+11,4523816613,1.13081E+11,2626905800,491465761,95411308,376171646,78025250,2.47233E+11,27244678,1.12761E+11,9717937
387,22,veryfast,WalkingInStreet,A,7.2554,1.41879E+12,8.03566E+11,1.4108E+11,6978635715,2404380854,220944803,3.52067E+11,4758941393,1.51808E+11,2969620612,621403958,114393851,441151971,107798683,3.51379E+11,40966427,1.5142E+11,17023680
388,22,veryfast,WorldCup_1920x1080_30p,A,6.3279,8.07493E+11,4.52334E+11,79053258933,2852142648,2036293880,161030472,2.20311E+11,4352575731,1.00377E+11,2476847735,484576822,89905366,376009655,68759381,2.20089E+11,27557800,1.00229E+11,8720252
389,22,veryfast,WorldCup_far_1920x1080_30p,A,7.0555,1.0837E+12,6.24543E+11,1.06509E+11,4991376152,2145490632,182933633,2.86303E+11,4738590250,1.28957E+11,2793172311,536357472,98368118,397398300,85695928,2.85788E+11,33706081,1.28685E+11,11189194
390,27,veryfast,Aerial3200,A,6.3714,1.1585E+12,6.54988E+11,1.13768E+11,5284306983,2220953240,192930561,3.01957E+11,4921300664,1.34606E+11,2819538998,556117802,110819356,395326938,84239169,3.01477E+11,30619383,1.34331E+11,9890716
391,27,veryfast,Boat,A,6.8668,1.17944E+12,6.74826E+11,1.16612E+11,5687909818,2278989657,192542027,3.08985E+11,4894467410,1.38458E+11,2806263479,583432970,102393834,414372145,87752088,3.08868E+11,31889937,1.38324E+11,11672408
392,27,veryfast,BoxingPractice,A,13.0487,3.36384E+12,1.84846E+12,3.33531E+11,11533984996,8291100694,614913486,9.24409E+11,18978479571,4.24177E+11,9771699870,2094150436,359862812,1504743127,254509103,9.23771E+11,97111762,4.23607E+11,26321124
393,27,veryfast,Crosswalk,A,12.9287,3.24753E+12,1.48325E+12,3.2189E+11,9649429229,1782698030,1416620883,9.02415E+11,18541554796,4.11745E+11,29965431440,306849934,256629440,289562181,240182343,9.00974E+11,22351586,4.10729E+11,13364415
394,27,veryfast,CrowdRun,A,7.0286,1.32765E+12,7.57811E+11,1.32348E+11,6782768364,2386116155,208611779,3.44836E+11,5091847133,1.5361E+11,2917459217,600929569,110789482,412632839,95357922,3.44406E+11,38162810,1.53279E+11,12282298
395,27,veryfast,DinnerSceneCropped,A,6.3581,1.03887E+12,5.81167E+11,1.02837E+11,4082420150,2289187950,180112847,2.81984E+11,4886260457,1.28712E+11,2819424912,566939940,98276680,398766273,80626011,2.81712E+11,32403458,1.28473E+11,9804791
396,27,veryfast,FoodMarket,A,13.2135,1.00607E+12,5.69237E+11,99667993822,4130195626,2292900926,183644011,2.72832E+11,4823589589,1.24847E+11,2779559409,569350905,101308395,406241640,81798232,2.72439E+11,35113303,1.2458E+11,10428477
397,27,veryfast,FoodMarket2,A,6.3553,3.60067E+12,2.01691E+12,3.53484E+11,13069309798,8922494308,635819100,9.86081E+11,19778533041,4.5437E+11,10842716889,2182692811,364034994,1588449358,274552752,9.85453E+11,104887393,4.53709E+11,27217142
398,27,veryfast,MeridianTalk_sdr,A,6.3492,9.90668E+11,5.54847E+11,82818473422,2870959237,1780657451,159493884,2.72885E+11,4154012403,1.17246E+11,10415624551,621012041,92559759,498741919,89270806,2.72334E+11,23212829,1.16937E+11,9730782
399,27,veryfast,Motorcycle,A,7.0063,1.07199E+12,6.19037E+11,1.05873E+11,4846073569,2111580811,202084098,2.81485E+11,4725259255,1.26143E+11,2672257689,516862437,108890944,390093738,88905570,2.81248E+11,37103145,1.26024E+11,14157269
400,27,veryfast,MountainBike,A,7.0351,1.10116E+12,5.45866E+11,1.07454E+11,4963581310,570420658,445937166,2.90109E+11,4648646927,1.29345E+11,8659096768,83389464,70369955,101330955,85949279,2.89747E+11,10751872,1.29028E+11,5830406
401,27,veryfast,Neon1224,A,12.9711,3.09708E+12,1.69815E+12,3.04974E+11,9708310443,8194059716,589567300,8.50758E+11,17859179129,3.89008E+11,9484774663,2001923091,343794204,1475538166,248961704,8.50182E+11,87850766,3.88454E+11,24517035
402,27,veryfast,NocturneDance_3840x2160p_8bit,A,13.2943,3.9772E+12,2.26166E+12,3.24747E+11,11811491230,7318636199,437201029,1.09443E+12,18007468632,4.69156E+11,45761796850,2534440201,284697825,1961745023,217816649,1.0936E+12,84636040,4.68384E+11,35372542
403,27,veryfast,OldTownCross,A,7.1214,1.24802E+12,7.0839E+11,1.23605E+11,5815530943,2377036607,208326259,3.30541E+11,5064807764,1.48335E+11,2960326880,596493696,113000221,412643995,94790923,3.29911E+11,37806503,1.48015E+11,12340179
404,27,veryfast,PedestrianArea,A,6.3449,8.48312E+11,4.78815E+11,83748267166,3043775815,2509746482,190168184,2.3292E+11,4721262841,1.0678E+11,2687560849,622236576,102939629,423691752,82150224,2.32311E+11,35406905,1.0638E+11,13400897
405,27,veryfast,PierSeaSide,A,13.27,3.24078E+12,1.48744E+12,3.15887E+11,10006512850,1724228566,1357529727,8.9157E+11,17436144246,4.03572E+11,28704349678,289724242,245203761,284735648,232332163,8.90155E+11,23776562,4.02557E+11,13914402
406,27,veryfast,RitualDance,A,6.3314,7.37743E+11,3.36176E+11,71735508285,2174188057,430932423,332016046,2.03687E+11,4016156578,91548924395,6914455449,69837827,58106906,73334651,57799385,2.03242E+11,7200961,91278111160,4113623
407,27,veryfast,Riverbed,A,6.4041,1.00326E+12,4.83315E+11,97101344051,3875073531,532454675,417754815,2.73154E+11,4723521226,1.24604E+11,8785603851,85266346,69705450,90529057,75156162,2.72527E+11,9214418,1.24225E+11,5194945
408,27,veryfast,RushFieldCuts,A,7.0206,1.08404E+12,6.1589E+11,1.06849E+11,4811239543,2259395180,174632331,2.88992E+11,4842328139,1.31243E+11,2766401025,568734065,91559362,402827757,79149498,2.88552E+11,34630788,1.30941E+11,10812715
409,27,veryfast,Skater227,A,6.3504,3602392,2463382,,,28449,6798,805005,41687,297451,23622,5150,,,,,,,
410,27,veryfast,Tango,A,13.3681,3.58909E+12,1.98027E+12,3.58702E+11,12693892228,8621421467,718315010,9.87739E+11,19859775300,4.55172E+11,10116031918,2192371818,406364885,1531069074,290923990,9.8646E+11,110712945,4.54316E+11,30497752
411,27,veryfast,TimeLapse,A,13.0925,3.37626E+12,1.57899E+12,3.27275E+11,11376134342,1781235490,1347116187,9.2505E+11,18320737326,4.18413E+11,30763664391,295722691,239195308,299833042,231625954,9.23625E+11,24411061,4.17316E+11,13938807
412,27,veryfast,ToddlerFountain,A,7.0285,1.13004E+12,6.42074E+11,1.12223E+11,5311081809,2373008177,191446157,2.99071E+11,4890063457,1.34487E+11,2770103983,613724325,102382870,402080153,89613748,2.98405E+11,32102579,1.34135E+11,11566220
413,27,veryfast,TreesAndGrass_1920_1080,A,7.1124,1.6089E+12,9.12407E+11,1.34118E+11,6882022589,1983280841,219061792,4.0763E+11,4661612046,1.69564E+11,12880982916,690857566,120664096,529480003,131161887,4.07164E+11,31778305,1.69232E+11,13413917
414,27,veryfast,TunnelFlag,A,6.3523,9.47897E+11,5.38858E+11,93282824312,3841456110,2292026632,175373845,2.56071E+11,4678235122,1.16354E+11,2781190818,579329383,95109176,414522667,80469973,2.5536E+11,32360532,1.15901E+11,11997742
415,27,veryfast,Vertical_Carnaby,A,6.3751,7.2467E+11,3.29864E+11,69495461606,2015762411,483612810,352619543,2.00363E+11,4127578974,90587289370,7269643932,75206949,60341290,72882548,57560405,2.00087E+11,6161255,90396525226,4075651
416,27,veryfast,Vertical_bees,A,6.4061,8.21908E+11,4.58922E+11,80457896969,2834978396,2131687528,163799644,2.24714E+11,4397183058,1.02762E+11,2518266489,517205726,90730426,382732794,75799115,2.2429E+11,25838145,1.02509E+11,9539117
417,27,veryfast,WalkingInStreet,A,7.2329,1.29007E+12,7.27455E+11,1.27904E+11,6078051137,2169127697,208733287,3.28546E+11,4718130159,1.44007E+11,2822728143,530397105,112902088,393810477,94579005,3.28215E+11,34801492,1.43815E+11,12247328
418,27,veryfast,WorldCup_1920x1080_30p,A,6.3472,7.25996E+11,3.96976E+11,71155438210,2228740681,1958269058,147711321,1.99801E+11,4260931166,90892737666,2269031163,466335061,84012743,364383889,63799348,1.99529E+11,23967112,90745840430,8074771
419,27,veryfast,WorldCup_far_1920x1080_30p,A,7.0531,9.56653E+11,5.5017E+11,93984082726,3997170741,2153414548,171063778,2.57128E+11,4638857315,1.16812E+11,2765491758,525045461,92370260,394591285,78213757,2.56869E+11,29599480,1.16682E+11,9625098
420,32,veryfast,Aerial3200,A,6.3725,1.01956E+12,5.74941E+11,99439125885,4124712515,2168156342,179785263,2.71155E+11,4780912587,1.22197E+11,2786779161,540386227,105383944,396205490,75721688,2.7092E+11,29791694,1.22032E+11,8238841
421,32,veryfast,Boat,A,6.3672,1.02319E+12,5.7659E+11,1.00977E+11,4388831264,2177967479,173521626,2.73822E+11,4669872197,1.24238E+11,2632623164,544105904,95203395,397605166,79575968,2.73458E+11,30717100,1.24016E+11,10211869
422,32,veryfast,BoxingPractice,A,13.0006,2.88169E+12,1.54405E+12,2.85447E+11,7991386740,8207016614,586387128,7.98058E+11,17062310929,3.64961E+11,8890853094,2098270616,332606885,1463405574,244525645,7.97525E+11,84304080,3.64328E+11,22949989
423,32,veryfast,Crosswalk,A,12.9114,2.84778E+12,1.49647E+12,2.85472E+11,7105485073,8127835185,559265404,7.92505E+11,16732880506,3.63536E+11,8656834327,2005935479,326278223,1469183554,235638282,7.91933E+11,78758451,3.63004E+11,22396531
424,32,veryfast,CrowdRun,A,7.072,1.10478E+12,6.26628E+11,1.09912E+11,5029986684,2233368822,189229241,2.94043E+11,4753871305,1.33025E+11,2716432248,542086494,102968667,393247083,84537755,2.93505E+11,31776990,1.32723E+11,11064113
425,32,veryfast,DinnerSceneCropped,A,6.2705,7.73752E+11,3.50125E+11,77219560601,2174314399,453905893,348239537,2.15122E+11,4125559817,97870207274,7081512896,79447138,64927243,75469143,62423130,2.14785E+11,7780938,97671833649,4143115
426,32,veryfast,FoodMarket,A,13.2082,8.26754E+11,4.56416E+11,82242768236,2794317114,2277993139,161847266,2.27704E+11,4416667318,1.04736E+11,2503146025,582669192,87733085,401218490,71509060,2.27309E+11,31139907,1.04423E+11,11578139
427,32,veryfast,FoodMarket2,A,6.3658,3.8708E+12,2.19551E+12,3.1775E+11,11031975668,7307222294,437231964,1.07144E+12,18187758415,4.61485E+11,45623376037,2505393554,290027008,1998133868,230809938,1.07055E+12,81944545,4.60938E+11,31179390
428,32,veryfast,MeridianTalk_sdr,A,6.3348,8.55727E+11,4.75779E+11,71622136840,2096139009,1757661074,153550954,2.38715E+11,3960199230,1.02752E+11,8939336827,580642114,90777152,489592035,87780300,2.38327E+11,25032541,1.02521E+11,9654195
429,32,veryfast,Motorcycle,A,7.0665,9.47718E+11,5.32043E+11,93441163462,3920444943,2162663307,165747451,2.52776E+11,4478328451,1.13839E+11,2541842849,516192224,91245158,393171336,76122802,2.52519E+11,27596186,1.1365E+11,9487770
430,32,veryfast,MountainBike,A,6.9826,9.70047E+11,4.70745E+11,94364987613,3972980921,522156894,407387566,2.59972E+11,4468318896,1.16507E+11,8249255869,79369574,66500983,88875138,74425919,2.59362E+11,9114672,1.16172E+11,5135991
431,32,veryfast,Neon1224,A,12.957,2.78319E+12,1.48838E+12,2.73283E+11,7400211003,7950383073,561762439,7.68767E+11,16668542162,3.49986E+11,8544555220,1956926400,327056938,1429832361,232734277,7.68355E+11,77742067,3.49571E+11,20914199
432,32,veryfast,NocturneDance_3840x2160p_8bit,A,13.2215,2.86157E+12,1.29129E+12,2.74085E+11,7629785812,1597177042,1274596591,7.90115E+11,17456117656,3.56363E+11,28868310955,285294523,245788649,264894840,217641344,7.89164E+11,19943333,3.55663E+11,12232535
433,32,veryfast,OldTownCross,A,6.3166,9.28367E+11,5.17217E+11,93119856984,3548403291,2200348422,169980326,2.5261E+11,4498379551,1.15384E+11,2587962780,559192607,93175769,386558837,74681428,2.52212E+11,30922642,1.15163E+11,9492744
434,32,veryfast,PedestrianArea,A,6.359,7.36825E+11,4.04195E+11,72571119541,2156417934,1956779124,157843757,2.03794E+11,4181981340,93192508841,2232593660,473520819,86984908,360318171,66234792,2.0349E+11,34916366,92986732398,9802394
435,32,veryfast,PierSeaSide,A,13.3017,2.85148E+12,1.5172E+12,2.80968E+11,7658999622,7799189102,557265180,7.8814E+11,16726391757,3.59302E+11,8499828021,1928453879,323394755,1446279207,234775476,7.87166E+11,87212208,3.58618E+11,22372855
436,32,veryfast,RitualDance,A,6.3146,6.74516E+11,2.99036E+11,65215079256,1683892582,421204226,315407137,1.87485E+11,3855097236,83951765963,6463481553,73175662,57750087,74933877,56698844,1.86851E+11,6572413,83681469509,3965705
437,32,veryfast,Riverbed,A,6.3958,8.62319E+11,4.78984E+11,84753710034,2953496513,2169260162,159065288,2.37268E+11,4549212760,1.09563E+11,2650852323,522554203,88571751,386718438,70827801,2.36874E+11,30110811,1.0933E+11,8786475
438,32,veryfast,RushFieldCuts,A,7.0422,9.30497E+11,5.25827E+11,91418993079,3659335300,2353989063,182796926,2.51744E+11,4630358410,1.1494E+11,2685060643,575217544,97930347,418301528,83067588,2.514E+11,34413210,1.14707E+11,13342599
439,32,veryfast,Skater227,A,6.3241,1024231,2775707,,,28859,13650,806506,43020,302263,7945,17320,4097,,,,,,
440,32,veryfast,Tango,A,13.2135,2.99323E+12,1.59503E+12,3.00799E+11,8450341245,8088699546,627215476,8.31695E+11,17549973989,3.828E+11,8958658101,1990698629,361968069,1453628904,250841167,8.30529E+11,101238972,3.82035E+11,23646261
441,32,veryfast,TimeLapse,A,13.1057,2.9743E+12,1.61321E+12,2.91952E+11,8870158972,8261970359,592913520,8.20108E+11,17552621098,3.74528E+11,9172402155,2073927242,349631182,1485262664,248489637,8.19101E+11,108398246,3.73823E+11,23332891
442,32,veryfast,ToddlerFountain,A,6.6525,9.56622E+11,5.3259E+11,94661822738,3835178686,2176168169,168163977,2.58162E+11,4591813002,1.1728E+11,2581189331,538334563,90657238,396548707,77767110,2.57853E+11,30243819,1.1708E+11,9564398
