sequence,qp,preset,metric,A_value,B_value,delta_B_minus_A,relative_change_B_over_A
Neon1224,37,veryfast,l1d_miss_rate,0.01916912490668272,0.022116462773847413,0.002947337867164692,0.15375442966294167
NocturneDance_3840x2160p_8bit,37,veryfast,l1d_miss_rate,0.01861603575753903,0.007523857268621142,-0.01109217848891789,-0.5958399862025315
OldTownCross,37,veryfast,l1d_miss_rate,0.016739201267089714,0.007901264686936303,-0.00883793658015341,-0.5279783927043957
PedestrianArea,37,veryfast,l1d_miss_rate,0.018359529240343158,0.010296003835273978,-0.00806352540506918,-0.43920109821500325
PierSeaSide,37,veryfast,l1d_miss_rate,0.019196776938954677,0.005937569168237275,-0.013259207770717402,-0.6906996842689472
RitualDance,37,veryfast,l1d_miss_rate,0.019715815381287947,0.007906468023073362,-0.011809347358214584,-0.5989783901822645
Riverbed,37,veryfast,l1d_miss_rate,0.017290718853553804,0.007155920265703084,-0.01013479858785072,-0.5861409623098284
RushFieldCuts,37,veryfast,l1d_miss_rate,0.016559072537500608,0.007655935605279138,-0.00890313693222147,-0.5376591540413224
Skater227,37,veryfast,l1d_miss_rate,0.011980333956824256,0.006181991596983765,-0.005798342359840491,-0.48398837467611916
Tango,37,veryfast,l1d_miss_rate,0.018190906992071508,0.006643118320367193,-0.011547788671704315,-0.634811044701477
TimeLapse,37,veryfast,l1d_miss_rate,0.018840472298535943,0.0068255320708389446,-0.012014940227696998,-0.637719693928833
ToddlerFountain,37,veryfast,l1d_miss_rate,0.016708161936829617,0.006909322825703254,-0.009798839111126362,-0.5864702022983682
TreesAndGrass_1920_1080,37,veryfast,l1d_miss_rate,0.014176702383629235,0.008544216087281523,-0.005632486296347713,-0.39730581512749485
TunnelFlag,37,veryfast,l1d_miss_rate,0.017694156568751902,0.007494213158232162,-0.01019994341051974,-0.5764582997153401
Vertical_Carnaby,37,veryfast,l1d_miss_rate,0.019959191047807846,0.006388517920810048,-0.013570673126997798,-0.6799209995280991
Vertical_bees,37,veryfast,l1d_miss_rate,0.01865169831684222,0.007534329809211326,-0.011117368507630895,-0.5960512720491553
WalkingInStreet,37,veryfast,l1d_miss_rate,0.01376591851388857,0.00625709696349391,-0.007508821550394661,-0.5454646228523681
WorldCup_1920x1080_30p,37,veryfast,l1d_miss_rate,0.01949441988660884,0.0074760314553484865,-0.012018388431260355,-0.6165040304439148
WorldCup_far_1920x1080_30p,37,veryfast,l1d_miss_rate,0.017584170609715382,0.007772654054941043,-0.009811516554774339,-0.5579743720954007
Aerial3200,22,fast,llc_miss_rate,,,,
Boat,22,fast,llc_miss_rate,,,,
BoxingPractice,22,fast,llc_miss_rate,,,,
Crosswalk,22,fast,llc_miss_rate,,,,
CrowdRun,22,fast,llc_miss_rate,,,,
DinnerSceneCropped,22,fast,llc_miss_rate,,,,
FoodMarket,22,fast,llc_miss_rate,,,,
FoodMarket2,22,fast,llc_miss_rate,,,,
MeridianTalk_sdr,22,fast,llc_miss_rate,,,,
Motorcycle,22,fast,llc_miss_rate,,,,
MountainBike,22,fast,llc_miss_rate,,,,
Neon1224,22,fast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,22,fast,llc_miss_rate,,,,
OldTownCross,22,fast,llc_miss_rate,,,,
PedestrianArea,22,fast,llc_miss_rate,,,,
PierSeaSide,22,fast,llc_miss_rate,,,,
RitualDance,22,fast,llc_miss_rate,,,,
Riverbed,22,fast,llc_miss_rate,,,,
RushFieldCuts,22,fast,llc_miss_rate,,,,
Skater227,22,fast,llc_miss_rate,,,,
Tango,22,fast,llc_miss_rate,,,,
TimeLapse,22,fast,llc_miss_rate,,,,
ToddlerFountain,22,fast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,22,fast,llc_miss_rate,,,,
TunnelFlag,22,fast,llc_miss_rate,,,,
Vertical_Carnaby,22,fast,llc_miss_rate,,,,
Vertical_bees,22,fast,llc_miss_rate,,,,
WalkingInStreet,22,fast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,22,fast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,22,fast,llc_miss_rate,,,,
Aerial3200,27,fast,llc_miss_rate,,,,
Boat,27,fast,llc_miss_rate,,,,
BoxingPractice,27,fast,llc_miss_rate,,,,
Crosswalk,27,fast,llc_miss_rate,,,,
CrowdRun,27,fast,llc_miss_rate,,,,
DinnerSceneCropped,27,fast,llc_miss_rate,,,,
FoodMarket,27,fast,llc_miss_rate,,,,
FoodMarket2,27,fast,llc_miss_rate,,,,
MeridianTalk_sdr,27,fast,llc_miss_rate,,,,
Motorcycle,27,fast,llc_miss_rate,,,,
MountainBike,27,fast,llc_miss_rate,,,,
Neon1224,27,fast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,27,fast,llc_miss_rate,,,,
OldTownCross,27,fast,llc_miss_rate,,,,
PedestrianArea,27,fast,llc_miss_rate,,,,
PierSeaSide,27,fast,llc_miss_rate,,,,
RitualDance,27,fast,llc_miss_rate,,,,
Riverbed,27,fast,llc_miss_rate,,,,
RushFieldCuts,27,fast,llc_miss_rate,,,,
Skater227,27,fast,llc_miss_rate,,,,
Tango,27,fast,llc_miss_rate,,,,
TimeLapse,27,fast,llc_miss_rate,,,,
ToddlerFountain,27,fast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,27,fast,llc_miss_rate,,,,
TunnelFlag,27,fast,llc_miss_rate,,,,
Vertical_Carnaby,27,fast,llc_miss_rate,,,,
Vertical_bees,27,fast,llc_miss_rate,,,,
WalkingInStreet,27,fast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,27,fast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,27,fast,llc_miss_rate,,,,
Aerial3200,32,fast,llc_miss_rate,,,,
Boat,32,fast,llc_miss_rate,,,,
BoxingPractice,32,fast,llc_miss_rate,,,,
Crosswalk,32,fast,llc_miss_rate,,,,
CrowdRun,32,fast,llc_miss_rate,,,,
DinnerSceneCropped,32,fast,llc_miss_rate,,,,
FoodMarket,32,fast,llc_miss_rate,,,,
FoodMarket2,32,fast,llc_miss_rate,,,,
MeridianTalk_sdr,32,fast,llc_miss_rate,,,,
Motorcycle,32,fast,llc_miss_rate,,,,
MountainBike,32,fast,llc_miss_rate,,,,
Neon1224,32,fast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,32,fast,llc_miss_rate,,,,
OldTownCross,32,fast,llc_miss_rate,,,,
PedestrianArea,32,fast,llc_miss_rate,,,,
PierSeaSide,32,fast,llc_miss_rate,,,,
RitualDance,32,fast,llc_miss_rate,,,,
Riverbed,32,fast,llc_miss_rate,,,,
RushFieldCuts,32,fast,llc_miss_rate,,,,
Skater227,32,fast,llc_miss_rate,,,,
Tango,32,fast,llc_miss_rate,,,,
TimeLapse,32,fast,llc_miss_rate,,,,
ToddlerFountain,32,fast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,32,fast,llc_miss_rate,,,,
TunnelFlag,32,fast,llc_miss_rate,,,,
Vertical_Carnaby,32,fast,llc_miss_rate,,,,
Vertical_bees,32,fast,llc_miss_rate,,,,
WalkingInStreet,32,fast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,32,fast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,32,fast,llc_miss_rate,,,,
Aerial3200,37,fast,llc_miss_rate,,,,
Boat,37,fast,llc_miss_rate,,,,
BoxingPractice,37,fast,llc_miss_rate,,,,
Crosswalk,37,fast,llc_miss_rate,,,,
CrowdRun,37,fast,llc_miss_rate,,,,
DinnerSceneCropped,37,fast,llc_miss_rate,,,,
FoodMarket,37,fast,llc_miss_rate,,,,
FoodMarket2,37,fast,llc_miss_rate,,,,
MeridianTalk_sdr,37,fast,llc_miss_rate,,,,
Motorcycle,37,fast,llc_miss_rate,,,,
MountainBike,37,fast,llc_miss_rate,,,,
Neon1224,37,fast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,37,fast,llc_miss_rate,,,,
OldTownCross,37,fast,llc_miss_rate,,,,
PedestrianArea,37,fast,llc_miss_rate,,,,
PierSeaSide,37,fast,llc_miss_rate,,,,
RitualDance,37,fast,llc_miss_rate,,,,
Riverbed,37,fast,llc_miss_rate,,,,
RushFieldCuts,37,fast,llc_miss_rate,,,,
Skater227,37,fast,llc_miss_rate,,,,
Tango,37,fast,llc_miss_rate,,,,
TimeLapse,37,fast,llc_miss_rate,,,,
ToddlerFountain,37,fast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,37,fast,llc_miss_rate,,,,
TunnelFlag,37,fast,llc_miss_rate,,,,
Vertical_Carnaby,37,fast,llc_miss_rate,,,,
Vertical_bees,37,fast,llc_miss_rate,,,,
WalkingInStreet,37,fast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,37,fast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,37,fast,llc_miss_rate,,,,
Aerial3200,22,faster,llc_miss_rate,,,,
Boat,22,faster,llc_miss_rate,,,,
BoxingPractice,22,faster,llc_miss_rate,,,,
Crosswalk,22,faster,llc_miss_rate,,,,
CrowdRun,22,faster,llc_miss_rate,,,,
DinnerSceneCropped,22,faster,llc_miss_rate,,,,
FoodMarket,22,faster,llc_miss_rate,,,,
FoodMarket2,22,faster,llc_miss_rate,,,,
MeridianTalk_sdr,22,faster,llc_miss_rate,,,,
Motorcycle,22,faster,llc_miss_rate,,,,
MountainBike,22,faster,llc_miss_rate,,,,
Neon1224,22,faster,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,22,faster,llc_miss_rate,,,,
OldTownCross,22,faster,llc_miss_rate,,,,
PedestrianArea,22,faster,llc_miss_rate,,,,
PierSeaSide,22,faster,llc_miss_rate,,,,
RitualDance,22,faster,llc_miss_rate,,,,
Riverbed,22,faster,llc_miss_rate,,,,
RushFieldCuts,22,faster,llc_miss_rate,,,,
Skater227,22,faster,llc_miss_rate,,,,
Tango,22,faster,llc_miss_rate,,,,
TimeLapse,22,faster,llc_miss_rate,,,,
ToddlerFountain,22,faster,llc_miss_rate,,,,
TreesAndGrass_1920_1080,22,faster,llc_miss_rate,,,,
TunnelFlag,22,faster,llc_miss_rate,,,,
Vertical_Carnaby,22,faster,llc_miss_rate,,,,
Vertical_bees,22,faster,llc_miss_rate,,,,
WalkingInStreet,22,faster,llc_miss_rate,,,,
WorldCup_1920x1080_30p,22,faster,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,22,faster,llc_miss_rate,,,,
Aerial3200,27,faster,llc_miss_rate,,,,
Boat,27,faster,llc_miss_rate,,,,
BoxingPractice,27,faster,llc_miss_rate,,,,
Crosswalk,27,faster,llc_miss_rate,,,,
CrowdRun,27,faster,llc_miss_rate,,,,
DinnerSceneCropped,27,faster,llc_miss_rate,,,,
FoodMarket,27,faster,llc_miss_rate,,,,
FoodMarket2,27,faster,llc_miss_rate,,,,
MeridianTalk_sdr,27,faster,llc_miss_rate,,,,
Motorcycle,27,faster,llc_miss_rate,,,,
MountainBike,27,faster,llc_miss_rate,,,,
Neon1224,27,faster,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,27,faster,llc_miss_rate,,,,
OldTownCross,27,faster,llc_miss_rate,,,,
PedestrianArea,27,faster,llc_miss_rate,,,,
PierSeaSide,27,faster,llc_miss_rate,,,,
RitualDance,27,faster,llc_miss_rate,,,,
Riverbed,27,faster,llc_miss_rate,,,,
RushFieldCuts,27,faster,llc_miss_rate,,,,
Skater227,27,faster,llc_miss_rate,,,,
Tango,27,faster,llc_miss_rate,,,,
TimeLapse,27,faster,llc_miss_rate,,,,
ToddlerFountain,27,faster,llc_miss_rate,,,,
TreesAndGrass_1920_1080,27,faster,llc_miss_rate,,,,
TunnelFlag,27,faster,llc_miss_rate,,,,
Vertical_Carnaby,27,faster,llc_miss_rate,,,,
Vertical_bees,27,faster,llc_miss_rate,,,,
WalkingInStreet,27,faster,llc_miss_rate,,,,
WorldCup_1920x1080_30p,27,faster,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,27,faster,llc_miss_rate,,,,
Aerial3200,32,faster,llc_miss_rate,,,,
Boat,32,faster,llc_miss_rate,,,,
BoxingPractice,32,faster,llc_miss_rate,,,,
Crosswalk,32,faster,llc_miss_rate,,,,
CrowdRun,32,faster,llc_miss_rate,,,,
DinnerSceneCropped,32,faster,llc_miss_rate,,,,
FoodMarket,32,faster,llc_miss_rate,,,,
FoodMarket2,32,faster,llc_miss_rate,,,,
MeridianTalk_sdr,32,faster,llc_miss_rate,,,,
Motorcycle,32,faster,llc_miss_rate,,,,
MountainBike,32,faster,llc_miss_rate,,,,
Neon1224,32,faster,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,32,faster,llc_miss_rate,,,,
OldTownCross,32,faster,llc_miss_rate,,,,
PedestrianArea,32,faster,llc_miss_rate,,,,
PierSeaSide,32,faster,llc_miss_rate,,,,
RitualDance,32,faster,llc_miss_rate,,,,
Riverbed,32,faster,llc_miss_rate,,,,
RushFieldCuts,32,faster,llc_miss_rate,,,,
Skater227,32,faster,llc_miss_rate,,,,
Tango,32,faster,llc_miss_rate,,,,
TimeLapse,32,faster,llc_miss_rate,,,,
ToddlerFountain,32,faster,llc_miss_rate,,,,
TreesAndGrass_1920_1080,32,faster,llc_miss_rate,,,,
TunnelFlag,32,faster,llc_miss_rate,,,,
Vertical_Carnaby,32,faster,llc_miss_rate,,,,
Vertical_bees,32,faster,llc_miss_rate,,,,
WalkingInStreet,32,faster,llc_miss_rate,,,,
WorldCup_1920x1080_30p,32,faster,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,32,faster,llc_miss_rate,,,,
Aerial3200,37,faster,llc_miss_rate,,,,
Boat,37,faster,llc_miss_rate,,,,
BoxingPractice,37,faster,llc_miss_rate,,,,
Crosswalk,37,faster,llc_miss_rate,,,,
CrowdRun,37,faster,llc_miss_rate,,,,
DinnerSceneCropped,37,faster,llc_miss_rate,,,,
FoodMarket,37,faster,llc_miss_rate,,,,
FoodMarket2,37,faster,llc_miss_rate,,,,
MeridianTalk_sdr,37,faster,llc_miss_rate,,,,
Motorcycle,37,faster,llc_miss_rate,,,,
MountainBike,37,faster,llc_miss_rate,,,,
Neon1224,37,faster,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,37,faster,llc_miss_rate,,,,
OldTownCross,37,faster,llc_miss_rate,,,,
PedestrianArea,37,faster,llc_miss_rate,,,,
PierSeaSide,37,faster,llc_miss_rate,,,,
RitualDance,37,faster,llc_miss_rate,,,,
Riverbed,37,faster,llc_miss_rate,,,,
RushFieldCuts,37,faster,llc_miss_rate,,,,
Skater227,37,faster,llc_miss_rate,,,,
Tango,37,faster,llc_miss_rate,,,,
TimeLapse,37,faster,llc_miss_rate,,,,
ToddlerFountain,37,faster,llc_miss_rate,,,,
TreesAndGrass_1920_1080,37,faster,llc_miss_rate,,,,
TunnelFlag,37,faster,llc_miss_rate,,,,
Vertical_Carnaby,37,faster,llc_miss_rate,,,,
Vertical_bees,37,faster,llc_miss_rate,,,,
WalkingInStreet,37,faster,llc_miss_rate,,,,
WorldCup_1920x1080_30p,37,faster,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,37,faster,llc_miss_rate,,,,
Aerial3200,22,superfast,llc_miss_rate,,,,
Boat,22,superfast,llc_miss_rate,,,,
BoxingPractice,22,superfast,llc_miss_rate,,,,
Crosswalk,22,superfast,llc_miss_rate,,,,
CrowdRun,22,superfast,llc_miss_rate,,,,
DinnerSceneCropped,22,superfast,llc_miss_rate,,,,
FoodMarket,22,superfast,llc_miss_rate,,,,
FoodMarket2,22,superfast,llc_miss_rate,,,,
MeridianTalk_sdr,22,superfast,llc_miss_rate,,,,
Motorcycle,22,superfast,llc_miss_rate,,,,
MountainBike,22,superfast,llc_miss_rate,,,,
Neon1224,22,superfast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,22,superfast,llc_miss_rate,,,,
OldTownCross,22,superfast,llc_miss_rate,,,,
PedestrianArea,22,superfast,llc_miss_rate,,,,
PierSeaSide,22,superfast,llc_miss_rate,,,,
RitualDance,22,superfast,llc_miss_rate,,,,
Riverbed,22,superfast,llc_miss_rate,,,,
RushFieldCuts,22,superfast,llc_miss_rate,,,,
Skater227,22,superfast,llc_miss_rate,,,,
Tango,22,superfast,llc_miss_rate,,,,
TimeLapse,22,superfast,llc_miss_rate,,,,
ToddlerFountain,22,superfast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,22,superfast,llc_miss_rate,,,,
TunnelFlag,22,superfast,llc_miss_rate,,,,
Vertical_Carnaby,22,superfast,llc_miss_rate,,,,
Vertical_bees,22,superfast,llc_miss_rate,,,,
WalkingInStreet,22,superfast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,22,superfast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,22,superfast,llc_miss_rate,,,,
Aerial3200,27,superfast,llc_miss_rate,,,,
Boat,27,superfast,llc_miss_rate,,,,
BoxingPractice,27,superfast,llc_miss_rate,,,,
Crosswalk,27,superfast,llc_miss_rate,,,,
CrowdRun,27,superfast,llc_miss_rate,,,,
DinnerSceneCropped,27,superfast,llc_miss_rate,,,,
FoodMarket,27,superfast,llc_miss_rate,,,,
FoodMarket2,27,superfast,llc_miss_rate,,,,
MeridianTalk_sdr,27,superfast,llc_miss_rate,,,,
Motorcycle,27,superfast,llc_miss_rate,,,,
MountainBike,27,superfast,llc_miss_rate,,,,
Neon1224,27,superfast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,27,superfast,llc_miss_rate,,,,
OldTownCross,27,superfast,llc_miss_rate,,,,
PedestrianArea,27,superfast,llc_miss_rate,,,,
PierSeaSide,27,superfast,llc_miss_rate,,,,
RitualDance,27,superfast,llc_miss_rate,,,,
Riverbed,27,superfast,llc_miss_rate,,,,
RushFieldCuts,27,superfast,llc_miss_rate,,,,
Skater227,27,superfast,llc_miss_rate,,,,
Tango,27,superfast,llc_miss_rate,,,,
TimeLapse,27,superfast,llc_miss_rate,,,,
ToddlerFountain,27,superfast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,27,superfast,llc_miss_rate,,,,
TunnelFlag,27,superfast,llc_miss_rate,,,,
Vertical_Carnaby,27,superfast,llc_miss_rate,,,,
Vertical_bees,27,superfast,llc_miss_rate,,,,
WalkingInStreet,27,superfast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,27,superfast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,27,superfast,llc_miss_rate,,,,
Aerial3200,32,superfast,llc_miss_rate,,,,
Boat,32,superfast,llc_miss_rate,,,,
BoxingPractice,32,superfast,llc_miss_rate,,,,
Crosswalk,32,superfast,llc_miss_rate,,,,
CrowdRun,32,superfast,llc_miss_rate,,,,
DinnerSceneCropped,32,superfast,llc_miss_rate,,,,
FoodMarket,32,superfast,llc_miss_rate,,,,
FoodMarket2,32,superfast,llc_miss_rate,,,,
MeridianTalk_sdr,32,superfast,llc_miss_rate,,,,
Motorcycle,32,superfast,llc_miss_rate,,,,
MountainBike,32,superfast,llc_miss_rate,,,,
Neon1224,32,superfast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,32,superfast,llc_miss_rate,,,,
OldTownCross,32,superfast,llc_miss_rate,,,,
PedestrianArea,32,superfast,llc_miss_rate,,,,
PierSeaSide,32,superfast,llc_miss_rate,,,,
RitualDance,32,superfast,llc_miss_rate,,,,
Riverbed,32,superfast,llc_miss_rate,,,,
RushFieldCuts,32,superfast,llc_miss_rate,,,,
Skater227,32,superfast,llc_miss_rate,,,,
Tango,32,superfast,llc_miss_rate,,,,
TimeLapse,32,superfast,llc_miss_rate,,,,
ToddlerFountain,32,superfast,llc_miss_rate,,,,
TreesAndGrass_1920_1080,32,superfast,llc_miss_rate,,,,
TunnelFlag,32,superfast,llc_miss_rate,,,,
Vertical_Carnaby,32,superfast,llc_miss_rate,,,,
Vertical_bees,32,superfast,llc_miss_rate,,,,
WalkingInStreet,32,superfast,llc_miss_rate,,,,
WorldCup_1920x1080_30p,32,superfast,llc_miss_rate,,,,
WorldCup_far_1920x1080_30p,32,superfast,llc_miss_rate,,,,
Aerial3200,37,superfast,llc_miss_rate,,,,
Boat,37,superfast,llc_miss_rate,,,,
BoxingPractice,37,superfast,llc_miss_rate,,,,
Crosswalk,37,superfast,llc_miss_rate,,,,
CrowdRun,37,superfast,llc_miss_rate,,,,
DinnerSceneCropped,37,superfast,llc_miss_rate,,,,
FoodMarket,37,superfast,llc_miss_rate,,,,
FoodMarket2,37,superfast,llc_miss_rate,,,,
MeridianTalk_sdr,37,superfast,llc_miss_rate,,,,
Motorcycle,37,superfast,llc_miss_rate,,,,
MountainBike,37,superfast,llc_miss_rate,,,,
Neon1224,37,superfast,llc_miss_rate,,,,
NocturneDance_3840x2160p_8bit,37,superfast,llc_miss_rate,,,,
OldTownCross,37,superfast,llc_miss_rate,,,,
PedestrianArea,37,superfast,llc_miss_rate,,,,
PierSeaSide,37,superfast,llc_miss_rate,,,,
RitualDance,37,superfast,llc_miss_rate,,,,
