encoder,resolution,video_name,qp,preset,bpp,bitrate_kbps,psnr_y,psnr_u,psnr_v,psnr_yuv
x265,1080p,MountainBike_2k,27,veryfast,0.846362,52650.480000,39.778400,43.806300,43.507500,40.263213
x265,1080p,MountainBike_2k,32,veryfast,0.519799,32335.680000,35.976700,41.368000,41.007800,36.628100
x265,1080p,MountainBike_2k,37,veryfast,0.301563,18759.600000,32.510900,39.600400,39.219600,33.373287
x265,1080p,MountainBike_2k,22,faster,1.285498,79968.240000,43.666900,46.706700,46.446300,44.030600
x265,1080p,MountainBike_2k,27,faster,0.846362,52650.480000,39.778400,43.806300,43.507500,40.263213
x265,1080p,MountainBike_2k,32,faster,0.519799,32335.680000,35.976700,41.368000,41.007800,36.628100
x265,1080p,MountainBike_2k,37,faster,0.301563,18759.600000,32.510900,39.600400,39.219600,33.373287
x265,1080p,MountainBike_2k,22,fast,1.285509,79968.960000,43.666900,46.706700,46.446300,44.030600
x265,1080p,MountainBike_2k,27,fast,0.846373,52651.200000,39.778400,43.806300,43.507500,40.263213
x265,1080p,MountainBike_2k,32,fast,0.519811,32336.400000,35.976700,41.368000,41.007800,36.628100
x265,1080p,MountainBike_2k,37,fast,0.301574,18760.320000,32.510900,39.600400,39.219600,33.373287
x265,1080p,MountainBike_2k,22,medium,1.285907,79993.680000,43.686800,46.704000,46.445500,44.047794
x265,1080p,MountainBike_2k,27,medium,0.845930,52623.600000,39.794500,43.796600,43.494900,40.275906
x265,1080p,MountainBike_2k,32,medium,0.520270,32364.960000,35.994500,41.357400,40.995800,36.642263
x265,1080p,MountainBike_2k,37,medium,0.301393,18749.040000,32.523500,39.568500,39.196700,33.380887
x265,1080p,MountainBike_2k,22,slow,1.234977,76825.450000,43.532500,46.398200,46.107000,43.872512
x265,1080p,MountainBike_2k,27,slow,0.800347,49788.000000,39.509400,43.424700,43.063800,39.976256
x265,1080p,MountainBike_2k,32,slow,0.481971,29982.480000,35.616800,40.937900,40.519800,36.255806
x265,1080p,MountainBike_2k,37,slow,0.267867,16663.440000,32.043400,39.121000,38.700000,32.901787
x265,1080p,MountainBike_2k,22,slower,1.230235,76530.480000,43.540900,46.425900,46.129000,43.882969
x265,1080p,MountainBike_2k,27,slower,0.795463,49484.160000,39.516600,43.459000,43.102900,39.987144
x265,1080p,MountainBike_2k,32,slower,0.480698,29903.280000,35.634000,40.994900,40.573200,36.277756
x265,1080p,MountainBike_2k,37,slower,0.268206,16684.560000,32.061500,39.192200,38.741100,32.924644
x265,1080p,MountainBike_2k,22,veryslow,1.230247,76531.200000,43.540900,46.425900,46.129000,43.882969
x265,1080p,MountainBike_2k,27,veryslow,0.795475,49484.880000,39.516600,43.459000,43.102900,39.987144
x265,1080p,MountainBike_2k,32,veryslow,0.480710,29904.000000,35.634000,40.994900,40.573200,36.277756
x265,1080p,MountainBike_2k,37,veryslow,0.268218,16685.280000,32.061500,39.192200,38.741100,32.924644
x265,1080p,MountainBike_2k,22,placebo,1.232033,76642.330000,43.552700,46.448500,46.139100,43.895337
x265,1080p,MountainBike_2k,27,placebo,0.797701,49623.360000,39.532200,43.469500,43.114800,40.002194
x265,1080p,MountainBike_2k,32,placebo,0.481740,29968.080000,35.650200,40.993300,40.587700,36.292738
x265,1080p,MountainBike_2k,37,placebo,0.268445,16699.440000,32.056900,39.170700,38.744700,32.919500
x265,1080p,OldTownCross_1080p50,22,ultrafast,1.525478,158161.610000,40.155700,40.556000,41.900800,40.289788
x265,1080p,OldTownCross_1080p50,27,ultrafast,0.675309,70016.000000,36.724900,38.557900,40.268900,37.060963
x265,1080p,OldTownCross_1080p50,32,ultrafast,0.315062,32665.600000,34.435900,37.867800,39.154100,34.945281
x265,1080p,OldTownCross_1080p50,37,ultrafast,0.165775,17187.600000,32.327400,37.320500,38.252600,33.009794
x265,1080p,OldTownCross_1080p50,22,superfast,1.506709,156215.610000,40.502900,40.676200,42.039400,40.609762
x265,1080p,OldTownCross_1080p50,27,superfast,0.638468,66196.410000,36.889400,38.578900,40.330700,37.210075
x265,1080p,OldTownCross_1080p50,32,superfast,0.298654,30964.400000,34.712500,37.803600,39.081700,35.178769
x265,1080p,OldTownCross_1080p50,37,superfast,0.161775,16772.800000,32.628800,37.212000,38.105600,33.257550
x265,1080p,OldTownCross_1080p50,22,veryfast,1.509109,156464.410000,40.527600,40.696400,42.058200,40.633813
x265,1080p,OldTownCross_1080p50,27,veryfast,0.638241,66172.800000,36.929700,38.593100,40.350300,37.247450
x265,1080p,OldTownCross_1080p50,32,veryfast,0.298260,30923.600000,34.749300,37.820400,39.107000,35.213600
x265,1080p,OldTownCross_1080p50,37,veryfast,0.161562,16750.800000,32.655500,37.223300,38.139500,33.283738
x265,1080p,OldTownCross_1080p50,22,faster,1.509109,156464.410000,40.527600,40.696400,42.058200,40.633813
x265,1080p,OldTownCross_1080p50,27,faster,0.638241,66172.800000,36.929700,38.593100,40.350300,37.247450
x265,1080p,OldTownCross_1080p50,32,faster,0.298260,30923.600000,34.749300,37.820400,39.107000,35.213600
x265,1080p,OldTownCross_1080p50,37,faster,0.161562,16750.800000,32.655500,37.223300,38.139500,33.283738
x265,1080p,OldTownCross_1080p50,22,fast,1.509120,156465.610000,40.527600,40.696400,42.058200,40.633813
x265,1080p,OldTownCross_1080p50,27,fast,0.638252,66174.010000,36.929700,38.593100,40.350300,37.247450
x265,1080p,OldTownCross_1080p50,32,fast,0.298272,30924.800000,34.749300,37.820400,39.107000,35.213600
x265,1080p,OldTownCross_1080p50,37,fast,0.161574,16752.000000,32.655500,37.223300,38.139500,33.283738
x265,1080p,OldTownCross_1080p50,22,medium,1.510073,156564.410000,40.540700,40.696100,42.058700,40.645288
x265,1080p,OldTownCross_1080p50,27,medium,0.639391,66292.010000,36.935200,38.595100,40.346600,37.252156
x265,1080p,OldTownCross_1080p50,32,medium,0.298113,30908.400000,34.753700,37.815300,39.095400,35.216406
x265,1080p,OldTownCross_1080p50,37,medium,0.161667,16761.600000,32.660400,37.215100,38.128400,33.286819
x265,1080p,OldTownCross_1080p50,22,slow,1.306235,135430.410000,40.194500,39.651500,41.681000,40.253469
x265,1080p,OldTownCross_1080p50,27,slow,0.498696,51704.800000,36.470800,38.377200,40.019600,36.811750
x265,1080p,OldTownCross_1080p50,32,slow,0.261165,27077.600000,34.503200,37.595300,38.698600,34.958669
x265,1080p,OldTownCross_1080p50,37,slow,0.139271,14439.600000,32.310200,36.947600,37.694200,32.936538
x265,1080p,OldTownCross_1080p50,22,slower,1.305768,135382.000000,40.205900,39.654800,41.687800,40.264075
x265,1080p,OldTownCross_1080p50,27,slower,0.497353,51565.600000,36.474700,38.386600,40.031000,36.816463
x265,1080p,OldTownCross_1080p50,32,slower,0.260459,27004.400000,34.511400,37.604900,38.713600,34.967381
x265,1080p,OldTownCross_1080p50,37,slower,0.139383,14451.200000,32.321900,36.964700,37.707300,32.948662
x265,1080p,OldTownCross_1080p50,22,veryslow,1.305779,135383.200000,40.205900,39.654800,41.687800,40.264075
x265,1080p,OldTownCross_1080p50,27,veryslow,0.497365,51566.800000,36.474700,38.386600,40.031000,36.816463
x265,1080p,OldTownCross_1080p50,32,veryslow,0.260471,27005.600000,34.511400,37.604900,38.713600,34.967381
x265,1080p,OldTownCross_1080p50,37,veryslow,0.139394,14452.400000,32.321900,36.964700,37.707300,32.948662
x265,1080p,OldTownCross_1080p50,22,placebo,1.311493,135975.610000,40.216400,39.691700,41.711900,40.277075
x265,1080p,OldTownCross_1080p50,27,placebo,0.498476,51682.000000,36.477000,38.387800,40.037000,36.818925
x265,1080p,OldTownCross_1080p50,32,placebo,0.261030,27063.600000,34.509400,37.602000,38.714200,34.965488
x265,1080p,OldTownCross_1080p50,37,placebo,0.139074,14419.200000,32.317500,36.963800,37.712500,32.945081
x265,1080p,PedestrianArea_1080p25,22,ultrafast,0.364522,18896.800000,43.455400,46.744300,48.782300,43.993887
x265,1080p,PedestrianArea_1080p25,27,ultrafast,0.168549,8737.600000,41.667800,44.835200,46.671300,42.178481
x265,1080p,PedestrianArea_1080p25,32,ultrafast,0.099595,5163.000000,39.838000,43.189400,44.773000,40.355900
x265,1080p,PedestrianArea_1080p25,37,ultrafast,0.062539,3242.000000,37.767800,41.789100,43.109000,38.352956
x265,1080p,PedestrianArea_1080p25,22,superfast,0.349830,18135.200000,43.586800,46.711800,48.730700,44.103606
x265,1080p,PedestrianArea_1080p25,27,superfast,0.161184,8355.800000,41.841300,44.734600,46.541800,42.315912
x265,1080p,PedestrianArea_1080p25,32,superfast,0.096840,5020.200000,40.040900,43.055500,44.601700,40.514363
x265,1080p,PedestrianArea_1080p25,37,superfast,0.061609,3193.800000,37.937500,41.675400,42.976400,38.486050
x265,1080p,PedestrianArea_1080p25,22,veryfast,0.349113,18098.000000,43.622500,46.742400,48.771800,44.139325
x265,1080p,PedestrianArea_1080p25,27,veryfast,0.161470,8370.600000,41.895500,44.767000,46.591000,42.368438
x265,1080p,PedestrianArea_1080p25,32,veryfast,0.097099,5033.600000,40.101700,43.073800,44.632800,40.570650
x265,1080p,PedestrianArea_1080p25,37,veryfast,0.061674,3197.200000,37.976400,41.686000,42.991700,38.521706
x265,1080p,PedestrianArea_1080p25,22,faster,0.349113,18098.000000,43.622500,46.742400,48.771800,44.139325
x265,1080p,PedestrianArea_1080p25,27,faster,0.161470,8370.600000,41.895500,44.767000,46.591000,42.368438
x265,1080p,PedestrianArea_1080p25,32,faster,0.097099,5033.600000,40.101700,43.073800,44.632800,40.570650
x265,1080p,PedestrianArea_1080p25,37,faster,0.061674,3197.200000,37.976400,41.686000,42.991700,38.521706
x265,1080p,PedestrianArea_1080p25,22,fast,0.349124,18098.600000,43.622500,46.742400,48.771800,44.139325
x265,1080p,PedestrianArea_1080p25,27,fast,0.161481,8371.200000,41.895500,44.767000,46.591000,42.368438
x265,1080p,PedestrianArea_1080p25,32,fast,0.097110,5034.200000,40.101700,43.073800,44.632800,40.570650
x265,1080p,PedestrianArea_1080p25,37,fast,0.061686,3197.800000,37.976400,41.686000,42.991700,38.521706
x265,1080p,PedestrianArea_1080p25,22,medium,0.348615,18072.200000,43.626400,46.736500,48.771500,44.142350
x265,1080p,PedestrianArea_1080p25,27,medium,0.161281,8360.800000,41.896400,44.758600,46.592200,42.368775
x265,1080p,PedestrianArea_1080p25,32,medium,0.096447,4999.800000,40.106100,43.078700,44.637600,40.575106
x265,1080p,PedestrianArea_1080p25,37,medium,0.061184,3171.800000,37.974900,41.680400,42.991200,38.520012
x265,1080p,PedestrianArea_1080p25,22,slow,0.254564,13196.600000,43.221500,46.385800,48.486200,43.748312
x265,1080p,PedestrianArea_1080p25,27,slow,0.141717,7346.600000,41.662400,44.322500,46.255900,42.115750
x265,1080p,PedestrianArea_1080p25,32,slow,0.086296,4473.600000,39.814500,42.549300,44.123700,40.254750
x265,1080p,PedestrianArea_1080p25,37,slow,0.054880,2845.000000,37.598400,41.197300,42.477400,38.128269
x265,1080p,PedestrianArea_1080p25,22,slower,0.254194,13177.400000,43.227000,46.394900,48.491100,43.754000
x265,1080p,PedestrianArea_1080p25,27,slower,0.141424,7331.400000,41.667700,44.346300,46.243300,42.121088
x265,1080p,PedestrianArea_1080p25,32,slower,0.086184,4467.800000,39.829400,42.562000,44.138800,40.269525
x265,1080p,PedestrianArea_1080p25,37,slower,0.054711,2836.200000,37.625700,41.225400,42.479500,38.154044
x265,1080p,PedestrianArea_1080p25,22,veryslow,0.254205,13178.000000,43.227000,46.394900,48.491100,43.754000
x265,1080p,PedestrianArea_1080p25,27,veryslow,0.141435,7332.000000,41.667700,44.346300,46.243300,42.121088
x265,1080p,PedestrianArea_1080p25,32,veryslow,0.086196,4468.400000,39.829400,42.562000,44.138800,40.269525
x265,1080p,PedestrianArea_1080p25,37,veryslow,0.054722,2836.800000,37.625700,41.225400,42.479500,38.154044
x265,1080p,PedestrianArea_1080p25,22,placebo,0.253974,13166.000000,43.224500,46.393700,48.494300,43.751937
x265,1080p,PedestrianArea_1080p25,27,placebo,0.141759,7348.800000,41.669600,44.337300,46.252900,42.122788
x265,1080p,PedestrianArea_1080p25,32,placebo,0.086439,4481.000000,39.829700,42.563400,44.130200,40.269338
x265,1080p,PedestrianArea_1080p25,37,placebo,0.055116,2857.200000,37.618200,41.225400,42.511400,38.149475
x265,1080p,RitualDance_2k,22,ultrafast,0.271917,33797.090000,46.585500,48.490700,49.117200,46.862806
x265,1080p,RitualDance_2k,27,ultrafast,0.162777,20231.810000,44.088600,46.373600,46.823500,44.402344
x265,1080p,RitualDance_2k,32,ultrafast,0.097505,12119.070000,41.307600,44.510100,44.779900,41.724775
x265,1080p,RitualDance_2k,37,ultrafast,0.059291,7369.340000,38.526300,42.947100,42.944100,39.078713
x265,1080p,RitualDance_2k,22,superfast,0.239240,29735.530000,47.106900,48.642200,49.322400,47.341325
x265,1080p,RitualDance_2k,27,superfast,0.144841,18002.550000,44.676100,46.408400,46.868900,44.921419
x265,1080p,RitualDance_2k,32,superfast,0.089283,11097.190000,41.913400,44.406000,44.674900,42.241781
x265,1080p,RitualDance_2k,37,superfast,0.055729,6926.600000,39.063700,42.807500,42.754300,39.528350
x265,1080p,RitualDance_2k,22,veryfast,0.239513,29769.510000,47.198600,48.715700,49.440600,47.433544
x265,1080p,RitualDance_2k,27,veryfast,0.145753,18115.830000,44.782100,46.474600,46.954900,45.023681
x265,1080p,RitualDance_2k,32,veryfast,0.088813,11038.660000,42.010500,44.449100,44.736000,42.333256
x265,1080p,RitualDance_2k,37,veryfast,0.055983,6958.220000,39.119700,42.777800,42.793200,39.577925
x265,1080p,RitualDance_2k,22,faster,0.239513,29769.510000,47.198600,48.715700,49.440600,47.433544
x265,1080p,RitualDance_2k,27,faster,0.145753,18115.830000,44.782100,46.474600,46.954900,45.023681
x265,1080p,RitualDance_2k,32,faster,0.088813,11038.660000,42.010500,44.449100,44.736000,42.333256
x265,1080p,RitualDance_2k,37,faster,0.055983,6958.220000,39.119700,42.777800,42.793200,39.577925
x265,1080p,RitualDance_2k,22,fast,0.239525,29770.930000,47.198600,48.715700,49.440600,47.433544
x265,1080p,RitualDance_2k,27,fast,0.145764,18117.250000,44.782100,46.474600,46.954900,45.023681
x265,1080p,RitualDance_2k,32,fast,0.088824,11040.080000,42.010500,44.449100,44.736000,42.333256
x265,1080p,RitualDance_2k,37,fast,0.055994,6959.640000,39.119700,42.777800,42.793200,39.577925
x265,1080p,RitualDance_2k,22,medium,0.239646,29786.030000,47.205200,48.725600,49.440800,47.439950
x265,1080p,RitualDance_2k,27,medium,0.144723,17987.920000,44.788800,46.475700,46.952800,45.029481
x265,1080p,RitualDance_2k,32,medium,0.089052,11068.400000,42.019600,44.439600,44.727900,42.340119
x265,1080p,RitualDance_2k,37,medium,0.055930,6951.620000,39.126900,42.773900,42.778300,39.583050
x265,1080p,RitualDance_2k,22,slow,0.218570,27166.430000,47.015700,48.362900,49.080600,47.228956
x265,1080p,RitualDance_2k,27,slow,0.131884,16392.090000,44.489200,45.990400,46.474500,44.707106
x265,1080p,RitualDance_2k,32,slow,0.080549,10011.590000,41.639700,43.693800,44.109200,41.922425
x265,1080p,RitualDance_2k,37,slow,0.049763,6185.090000,38.653400,42.207900,42.192700,39.096762
x265,1080p,RitualDance_2k,22,slower,0.217765,27066.370000,47.025000,48.378700,49.095200,47.238994
x265,1080p,RitualDance_2k,27,slower,0.131162,16302.410000,44.499100,46.013200,46.500400,44.718812
x265,1080p,RitualDance_2k,32,slower,0.080090,9954.480000,41.662800,43.740700,44.140100,41.947500
x265,1080p,RitualDance_2k,37,slower,0.049918,6204.440000,38.683200,42.268200,42.256700,39.130606
x265,1080p,RitualDance_2k,22,veryslow,0.217776,27067.790000,47.025000,48.378700,49.095200,47.238994
x265,1080p,RitualDance_2k,27,veryslow,0.131174,16303.820000,44.499100,46.013200,46.500400,44.718812
x265,1080p,RitualDance_2k,32,veryslow,0.080101,9955.900000,41.662800,43.740700,44.140100,41.947500
x265,1080p,RitualDance_2k,37,veryslow,0.049930,6205.860000,38.683200,42.268200,42.256700,39.130606
x265,1080p,RitualDance_2k,22,placebo,0.218319,27135.280000,47.029300,48.384800,49.107900,47.243931
x265,1080p,RitualDance_2k,27,placebo,0.131531,16348.190000,44.504200,46.019700,46.498300,44.723550
x265,1080p,RitualDance_2k,32,placebo,0.080359,9987.990000,41.655600,43.737100,44.144700,41.941263
x265,1080p,RitualDance_2k,37,placebo,0.049725,6180.370000,38.668600,42.243000,42.223400,39.114175
x265,1080p,Riverbed_1080p25,22,ultrafast,0.796134,41271.600000,42.356200,44.959800,46.697100,42.790231
x265,1080p,Riverbed_1080p25,27,ultrafast,0.419753,21760.000000,39.782400,42.503100,44.314900,40.235725
x265,1080p,Riverbed_1080p25,32,ultrafast,0.237550,12314.600000,37.239800,40.770500,42.677000,37.800294
x265,1080p,Riverbed_1080p25,37,ultrafast,0.136593,7081.000000,34.675700,39.511500,41.633800,35.412819
x265,1080p,Riverbed_1080p25,22,superfast,0.794406,41182.000000,42.507000,45.056000,46.795400,42.934337
x265,1080p,Riverbed_1080p25,27,superfast,0.417396,21637.800000,39.910600,42.527700,44.331400,40.350469
x265,1080p,Riverbed_1080p25,32,superfast,0.236204,12244.800000,37.372900,40.749300,42.657200,37.914194
x265,1080p,Riverbed_1080p25,37,superfast,0.136644,7083.600000,34.789800,39.486000,41.632100,35.510956
x265,1080p,Riverbed_1080p25,22,veryfast,0.794209,41171.800000,42.534500,45.061700,46.799600,42.959019
x265,1080p,Riverbed_1080p25,27,veryfast,0.417666,21651.800000,39.949900,42.530700,44.338600,40.385494
x265,1080p,Riverbed_1080p25,32,veryfast,0.236690,12270.000000,37.413100,40.749200,42.652400,37.949062
x265,1080p,Riverbed_1080p25,37,veryfast,0.136184,7059.800000,34.808200,39.478300,41.623500,35.526038
x265,1080p,Riverbed_1080p25,22,faster,0.794209,41171.800000,42.534500,45.061700,46.799600,42.959019
x265,1080p,Riverbed_1080p25,27,faster,0.417666,21651.800000,39.949900,42.530700,44.338600,40.385494
x265,1080p,Riverbed_1080p25,32,faster,0.236690,12270.000000,37.413100,40.749200,42.652400,37.949062
x265,1080p,Riverbed_1080p25,37,faster,0.136184,7059.800000,34.808200,39.478300,41.623500,35.526038
x265,1080p,Riverbed_1080p25,22,fast,0.794221,41172.400000,42.534500,45.061700,46.799600,42.959019
x265,1080p,Riverbed_1080p25,27,fast,0.417677,21652.400000,39.949900,42.530700,44.338600,40.385494
x265,1080p,Riverbed_1080p25,32,fast,0.236701,12270.600000,37.413100,40.749200,42.652400,37.949062
x265,1080p,Riverbed_1080p25,37,fast,0.136196,7060.400000,34.808200,39.478300,41.623500,35.526038
x265,1080p,Riverbed_1080p25,22,medium,0.792604,41088.600000,42.539800,45.064000,46.800700,42.963869
x265,1080p,Riverbed_1080p25,27,medium,0.417323,21634.000000,39.954400,42.535400,44.340300,40.389831
x265,1080p,Riverbed_1080p25,32,medium,0.236142,12241.600000,37.418000,40.762700,42.665100,37.954988
x265,1080p,Riverbed_1080p25,37,medium,0.135606,7029.800000,34.811600,39.493900,41.627200,35.530219
x265,1080p,Riverbed_1080p25,22,slow,0.659927,34210.600000,42.135000,44.522300,46.371000,42.548956
x265,1080p,Riverbed_1080p25,27,slow,0.365424,18943.600000,39.672500,42.057200,43.857800,40.083125
x265,1080p,Riverbed_1080p25,32,slow,0.208993,10834.200000,37.120800,40.235200,42.226500,37.634556
x265,1080p,Riverbed_1080p25,37,slow,0.117284,6080.000000,34.419700,39.001000,41.354300,35.139444
x265,1080p,Riverbed_1080p25,22,slower,0.659545,34190.800000,42.142500,44.516900,46.369500,42.555087
x265,1080p,Riverbed_1080p25,27,slower,0.365062,18924.800000,39.678900,42.048800,43.854300,40.087981
x265,1080p,Riverbed_1080p25,32,slower,0.208071,10786.400000,37.128500,40.238900,42.231100,37.641813
x265,1080p,Riverbed_1080p25,37,slower,0.116848,6057.400000,34.431200,39.003100,41.357700,35.149850
x265,1080p,Riverbed_1080p25,22,veryslow,0.659556,34191.400000,42.142500,44.516900,46.369500,42.555087
x265,1080p,Riverbed_1080p25,27,veryslow,0.365073,18925.400000,39.678900,42.048800,43.854300,40.087981
x265,1080p,Riverbed_1080p25,32,veryslow,0.208083,10787.000000,37.128500,40.238900,42.231100,37.641813
x265,1080p,Riverbed_1080p25,37,veryslow,0.116860,6058.000000,34.431200,39.003100,41.357700,35.149850
x265,1080p,Riverbed_1080p25,22,placebo,0.658966,34160.800000,42.141300,44.521100,46.368800,42.554256
x265,1080p,Riverbed_1080p25,27,placebo,0.364927,18917.800000,39.676300,42.057900,43.859700,40.086613
x265,1080p,Riverbed_1080p25,32,placebo,0.208511,10809.200000,37.126300,40.238300,42.231300,37.639862
x265,1080p,Riverbed_1080p25,37,placebo,0.117149,6073.000000,34.429500,39.010500,41.352900,35.148525
x265,1080p,Skater227_2k,22,ultrafast,0.112006,6967.680000,48.758500,54.532500,54.840900,49.499525
x265,1080p,Skater227_2k,27,ultrafast,0.068511,4261.920000,47.120900,52.351800,52.847000,47.805712
