video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
CrowdRun_1080p50,37,medium,41762.61,30.34813,25.85706,23.81063
CrowdRun_1080p50,22,slow,214035.55,40.597344,25.681812,23.587551
CrowdRun_1080p50,27,slow,128133.36,36.94016,25.729603,23.635784
CrowdRun_1080p50,32,slow,74546.16,33.530712,25.794957,23.71563
CrowdRun_1080p50,37,slow,41762.61,30.34813,25.85706,23.81063
DinnerSceneCropped_2k,22,ultrafast,48347.28,40.725708,30.257604,33.126166
DinnerSceneCropped_2k,27,ultrafast,12708.85,38.074156,30.336812,33.257269
DinnerSceneCropped_2k,32,ultrafast,2560.05,37.158837,30.414936,33.371685
DinnerSceneCropped_2k,37,ultrafast,1284.83,36.71667,30.433566,33.400962
DinnerSceneCropped_2k,22,fast,48499.92,40.756184,30.255877,33.125539
DinnerSceneCropped_2k,27,fast,12669.43,38.095126,30.337457,33.260707
DinnerSceneCropped_2k,32,fast,2486.53,37.180925,30.410242,33.373266
DinnerSceneCropped_2k,37,fast,1243.07,36.757958,30.429966,33.402053
DinnerSceneCropped_2k,22,medium,48835.32,40.797416,30.240349,33.090308
DinnerSceneCropped_2k,27,medium,12582.03,38.087243,30.325319,33.23781
DinnerSceneCropped_2k,32,medium,2492.7,37.137933,30.402685,33.358259
DinnerSceneCropped_2k,37,medium,1241.39,36.674708,30.427798,33.396961
DinnerSceneCropped_2k,22,slow,48835.32,40.797416,30.240349,33.090308
DinnerSceneCropped_2k,27,slow,12582.03,38.087243,30.325319,33.23781
DinnerSceneCropped_2k,32,slow,2492.7,37.137933,30.402685,33.358259
DinnerSceneCropped_2k,37,slow,1241.39,36.674708,30.427798,33.396961
Motorcycle_2k,22,ultrafast,89805.92,42.688988,21.770232,22.979492
Motorcycle_2k,27,ultrafast,59564.75,38.746671,21.791089,22.991765
Motorcycle_2k,32,ultrafast,37142.27,34.826818,21.82376,23.010485
Motorcycle_2k,37,ultrafast,21739.68,31.227352,21.860089,23.037146
Motorcycle_2k,22,fast,88546.82,42.774601,21.770173,22.978895
Motorcycle_2k,27,fast,58660.33,38.844338,21.789995,22.989425
Motorcycle_2k,32,fast,36532.46,34.928643,21.819232,23.012244
Motorcycle_2k,37,fast,21352.43,31.33163,21.85746,23.030369
Motorcycle_2k,22,medium,83741.82,43.252171,21.758072,22.973451
Motorcycle_2k,27,medium,57011.02,39.388983,21.770935,22.981074
Motorcycle_2k,32,medium,36680.14,35.43146,21.798641,23.000363
Motorcycle_2k,37,medium,22028.56,31.684491,21.835042,23.021209
Motorcycle_2k,22,slow,83741.82,43.252171,21.758072,22.973451
Motorcycle_2k,27,slow,57011.02,39.388983,21.770935,22.981074
Motorcycle_2k,32,slow,36680.14,35.43146,21.798641,23.000363
Motorcycle_2k,37,slow,22028.56,31.684491,21.835042,23.021209
MountainBike_2k,22,ultrafast,80009.09,42.602845,23.469074,22.744442
MountainBike_2k,27,ultrafast,50993.46,38.852991,23.485076,22.753726
MountainBike_2k,32,ultrafast,30517.89,35.22651,23.507436,22.766998
MountainBike_2k,37,ultrafast,17378.3,31.913797,23.535745,22.781356
MountainBike_2k,22,fast,79220.01,42.691017,23.468277,22.745223
MountainBike_2k,27,fast,50464.54,38.950152,23.484108,22.754312
MountainBike_2k,32,fast,30178.78,35.329508,23.506918,22.764496
MountainBike_2k,37,fast,17180.73,32.02146,23.533075,22.782672
MountainBike_2k,22,medium,75862.7,43.128359,23.459657,22.737672
MountainBike_2k,27,medium,49903.87,39.38137,23.469628,22.74211
MountainBike_2k,32,medium,30569.41,35.604943,23.487505,22.751087
MountainBike_2k,37,medium,17437.02,32.08045,23.511752,22.76555
MountainBike_2k,22,slow,75862.7,43.128359,23.459657,22.737672
MountainBike_2k,27,slow,49903.87,39.38137,23.469628,22.74211
MountainBike_2k,32,slow,30569.41,35.604943,23.487505,22.751087
MountainBike_2k,37,slow,17437.02,32.08045,23.511752,22.76555
