video_name,qp,preset,bitrate_kbps,psnr_y,psnr_u,psnr_v
WorldCup_2k,22,veryfast,18438.96,47.3276,50.7762,50.8283
WorldCup_2k,27,veryfast,11198.64,44.6405,48.1017,48.2954
WorldCup_2k,32,veryfast,7059.84,41.7434,45.8597,46.1600
WorldCup_2k,37,veryfast,4541.28,38.7263,44.0798,44.4069
WorldCup_2k,22,faster,18438.96,47.3276,50.7762,50.8283
WorldCup_2k,27,faster,11198.64,44.6405,48.1017,48.2954
WorldCup_2k,32,faster,7059.84,41.7434,45.8597,46.1600
WorldCup_2k,37,faster,4541.28,38.7263,44.0798,44.4069
WorldCup_2k,22,fast,18439.68,47.3276,50.7762,50.8283
WorldCup_2k,27,fast,11199.36,44.6405,48.1017,48.2954
WorldCup_2k,32,fast,7060.56,41.7434,45.8597,46.1600
WorldCup_2k,37,fast,4542.00,38.7263,44.0798,44.4069
WorldCup_2k,22,medium,18453.84,47.3357,50.7897,50.8440
WorldCup_2k,27,medium,11183.28,44.6474,48.0852,48.2847
WorldCup_2k,32,medium,7034.40,41.7477,45.8295,46.1358
WorldCup_2k,37,medium,4535.52,38.7254,44.0619,44.3829
WorldCup_2k,22,slow,16860.72,47.0807,50.4715,50.5630
WorldCup_2k,27,slow,10258.08,44.3161,47.7009,47.9606
WorldCup_2k,32,slow,6439.68,41.3318,45.2846,45.6243
WorldCup_2k,37,slow,4119.36,38.2119,43.5146,43.8585
WorldCup_2k,22,slower,16732.80,47.0954,50.4863,50.5774
WorldCup_2k,27,slower,10201.92,44.3352,47.7292,47.9869
WorldCup_2k,32,slower,6439.68,41.3585,45.3289,45.6710
WorldCup_2k,37,slower,4080.48,38.2492,43.5724,43.9124
WorldCup_2k,22,veryslow,16733.52,47.0954,50.4863,50.5774
WorldCup_2k,27,veryslow,10202.64,44.3352,47.7292,47.9869
WorldCup_2k,32,veryslow,6440.40,41.3585,45.3289,45.6710
WorldCup_2k,37,veryslow,4081.20,38.2492,43.5724,43.9124
WorldCup_2k,22,placebo,16778.16,47.0982,50.4880,50.5808
WorldCup_2k,27,placebo,10243.92,44.3343,47.7321,47.9902
WorldCup_2k,32,placebo,6456.48,41.3540,45.3258,45.6739
WorldCup_2k,37,placebo,4096.32,38.2314,43.5485,43.9153
WorldCup_far_2k,22,ultrafast,70449.84,43.2193,44.7820,47.0979
WorldCup_far_2k,27,ultrafast,43162.56,39.8430,41.6992,44.4166
WorldCup_far_2k,32,ultrafast,25782.00,36.4987,39.3232,42.1777
WorldCup_far_2k,37,ultrafast,15182.16,33.3528,37.5146,40.3835
WorldCup_far_2k,22,superfast,64486.09,43.9319,45.0854,47.1288
WorldCup_far_2k,27,superfast,38653.45,40.4921,41.7831,44.1988
WorldCup_far_2k,32,superfast,23444.64,37.1377,39.1861,41.8010
WorldCup_far_2k,37,superfast,14110.08,33.9028,37.2692,39.9476
WorldCup_far_2k,22,veryfast,64570.09,43.9802,45.1457,47.2488
WorldCup_far_2k,27,veryfast,38633.52,40.5717,41.8606,44.3239
WorldCup_far_2k,32,veryfast,23442.00,37.2176,39.2427,41.8920
WorldCup_far_2k,37,veryfast,14089.20,33.9600,37.2888,39.9837
WorldCup_far_2k,22,faster,64570.09,43.9802,45.1457,47.2488
WorldCup_far_2k,27,faster,38633.52,40.5717,41.8606,44.3239
WorldCup_far_2k,32,faster,23442.00,37.2176,39.2427,41.8920
WorldCup_far_2k,37,faster,14089.20,33.9600,37.2888,39.9837
WorldCup_far_2k,22,fast,64570.80,43.9802,45.1457,47.2488
WorldCup_far_2k,27,fast,38634.24,40.5717,41.8606,44.3239
WorldCup_far_2k,32,fast,23442.72,37.2176,39.2427,41.8920
WorldCup_far_2k,37,fast,14089.92,33.9600,37.2888,39.9837
WorldCup_far_2k,22,medium,64486.56,43.9905,45.1401,47.2420
WorldCup_far_2k,27,medium,38588.16,40.5797,41.8518,44.3065
WorldCup_far_2k,32,medium,23376.24,37.2243,39.2299,41.8717
WorldCup_far_2k,37,medium,14126.40,33.9660,37.2794,39.9659
WorldCup_far_2k,22,slow,59593.45,43.7680,44.7392,47.0069
WorldCup_far_2k,27,slow,35601.12,40.2803,41.2278,43.9971
WorldCup_far_2k,32,slow,21179.04,36.8428,38.4928,41.5044
WorldCup_far_2k,37,slow,12384.72,33.4571,36.5321,39.5800
WorldCup_far_2k,22,slower,59282.64,43.7703,44.7459,47.0236
WorldCup_far_2k,27,slower,35412.48,40.2836,41.2515,44.0162
WorldCup_far_2k,32,slower,21111.84,36.8522,38.5270,41.5322
WorldCup_far_2k,37,slower,12370.56,33.4741,36.5774,39.6243
WorldCup_far_2k,22,veryslow,59283.36,43.7703,44.7459,47.0236
WorldCup_far_2k,27,veryslow,35413.20,40.2836,41.2515,44.0162
WorldCup_far_2k,32,veryslow,21112.56,36.8522,38.5270,41.5322
WorldCup_far_2k,37,veryslow,12371.28,33.4741,36.5774,39.6243
WorldCup_far_2k,22,placebo,59423.52,43.7774,44.7538,47.0333
WorldCup_far_2k,27,placebo,35479.20,40.2916,41.2582,44.0219
WorldCup_far_2k,32,placebo,21099.60,36.8542,38.5300,41.5378
WorldCup_far_2k,37,placebo,12422.16,33.4705,36.5736,39.6245
ControlledBurn_720p,22,ultrafast,40359.36,43.2998,48.2714,47.5339
ControlledBurn_720p,27,ultrafast,26395.20,40.0630,46.0320,45.1283
ControlledBurn_720p,32,ultrafast,15965.28,36.8448,43.9813,43.0451
ControlledBurn_720p,37,ultrafast,8905.20,33.8373,42.3446,41.4069
ControlledBurn_720p,22,superfast,38343.60,43.6814,48.1674,47.4440
ControlledBurn_720p,27,superfast,25040.16,40.4176,45.7481,44.8947
ControlledBurn_720p,32,superfast,15309.84,37.1892,43.5704,42.7023
ControlledBurn_720p,37,superfast,8679.84,34.1265,41.9071,41.0422
ControlledBurn_720p,22,veryfast,38353.92,43.7219,48.2252,47.4886
ControlledBurn_720p,27,veryfast,25033.44,40.4699,45.7958,44.9369
ControlledBurn_720p,32,veryfast,15317.76,37.2410,43.6064,42.7285
ControlledBurn_720p,37,veryfast,8688.48,34.1671,41.9432,41.0590
ControlledBurn_720p,22,faster,38353.92,43.7219,48.2252,47.4886
ControlledBurn_720p,27,faster,25033.44,40.4699,45.7958,44.9369
ControlledBurn_720p,32,faster,15317.76,37.2410,43.6064,42.7285
ControlledBurn_720p,37,faster,8688.48,34.1671,41.9432,41.0590
ControlledBurn_720p,22,fast,38354.64,43.7219,48.2252,47.4886
ControlledBurn_720p,27,fast,25034.16,40.4699,45.7958,44.9369
ControlledBurn_720p,32,fast,15318.48,37.2410,43.6064,42.7285
ControlledBurn_720p,37,fast,8689.20,34.1671,41.9432,41.0590
ControlledBurn_720p,22,medium,38314.08,43.7331,48.2197,47.4861
ControlledBurn_720p,27,medium,25041.60,40.4783,45.7930,44.9354
ControlledBurn_720p,32,medium,15301.68,37.2493,43.5987,42.7210
ControlledBurn_720p,37,medium,8692.32,34.1756,41.9333,41.0562
ControlledBurn_720p,22,slow,36733.44,43.5921,47.9489,47.1397
ControlledBurn_720p,27,slow,23717.76,40.2715,45.4661,44.5186
ControlledBurn_720p,32,slow,14177.52,36.9659,43.2661,42.3059
ControlledBurn_720p,37,slow,7674.48,33.7699,41.6135,40.6552
ControlledBurn_720p,22,slower,36721.68,43.6026,47.9595,47.1449
ControlledBurn_720p,27,slower,23655.84,40.2814,45.4811,44.5318
ControlledBurn_720p,32,slower,14136.48,36.9786,43.2875,42.3323
ControlledBurn_720p,37,slower,7665.84,33.7876,41.6571,40.7035
ControlledBurn_720p,22,veryslow,36722.40,43.6026,47.9595,47.1449
ControlledBurn_720p,27,veryslow,23656.56,40.2814,45.4811,44.5318
ControlledBurn_720p,32,veryslow,14137.20,36.9786,43.2875,42.3323
ControlledBurn_720p,37,veryslow,7666.56,33.7876,41.6571,40.7035
ControlledBurn_720p,22,placebo,36713.04,43.6044,47.9572,47.1440
ControlledBurn_720p,27,placebo,23629.44,40.2843,45.4828,44.5357
ControlledBurn_720p,32,placebo,14178.72,36.9793,43.3021,42.3391
ControlledBurn_720p,37,placebo,7647.12,33.7818,41.6676,40.7051
DrivingPOV_720p,22,ultrafast,78445.93,41.4141,44.5028,43.6689
DrivingPOV_720p,27,ultrafast,46253.17,37.6351,42.0535,41.8892
DrivingPOV_720p,32,ultrafast,25489.42,34.2092,40.2189,40.6547
DrivingPOV_720p,37,ultrafast,13430.29,31.3203,38.8434,39.6605
DrivingPOV_720p,22,superfast,71911.56,42.1710,44.6099,43.7505
DrivingPOV_720p,27,superfast,42388.91,38.3277,41.9503,41.7707
DrivingPOV_720p,32,superfast,23837.89,34.8473,39.8826,40.3310
DrivingPOV_720p,37,superfast,12895.51,31.8101,38.4204,39.2364
DrivingPOV_720p,22,veryfast,71982.84,42.2211,44.6807,43.7983
DrivingPOV_720p,27,veryfast,42438.46,38.4103,42.0321,41.8380
DrivingPOV_720p,32,veryfast,23831.75,34.9366,39.9771,40.4160
DrivingPOV_720p,37,veryfast,12875.22,31.8822,38.4750,39.3180
DrivingPOV_720p,22,faster,71982.84,42.2211,44.6807,43.7983
DrivingPOV_720p,27,faster,42438.46,38.4103,42.0321,41.8380
DrivingPOV_720p,32,faster,23831.75,34.9366,39.9771,40.4160
DrivingPOV_720p,37,faster,12875.22,31.8822,38.4750,39.3180
DrivingPOV_720p,22,fast,71984.25,42.2211,44.6807,43.7983
DrivingPOV_720p,27,fast,42439.88,38.4103,42.0321,41.8380
DrivingPOV_720p,32,fast,23833.17,34.9366,39.9771,40.4160
DrivingPOV_720p,37,fast,12876.63,31.8822,38.4750,39.3180
DrivingPOV_720p,22,medium,72072.52,42.2357,44.6739,43.7964
DrivingPOV_720p,27,medium,42517.29,38.4209,42.0275,41.8312
DrivingPOV_720p,32,medium,23819.01,34.9455,39.9540,40.4015
DrivingPOV_720p,37,medium,12906.84,31.8885,38.4602,39.2912
DrivingPOV_720p,22,slow,67215.16,42.0304,44.2640,43.3506
DrivingPOV_720p,27,slow,38835.69,38.1026,41.5202,41.5339
DrivingPOV_720p,32,slow,21358.00,34.5416,39.4188,40.1265
DrivingPOV_720p,37,slow,11084.92,31.3905,37.9315,38.9957
DrivingPOV_720p,22,slower,67004.18,42.0341,44.2783,43.3635
DrivingPOV_720p,27,slower,38658.69,38.1059,41.5486,41.5555
DrivingPOV_720p,32,slower,21291.45,34.5519,39.4597,40.1509
DrivingPOV_720p,37,slower,10975.42,31.4065,37.9767,39.0324
DrivingPOV_720p,22,veryslow,67005.60,42.0341,44.2783,43.3635
DrivingPOV_720p,27,veryslow,38660.11,38.1059,41.5486,41.5555
DrivingPOV_720p,32,veryslow,21292.87,34.5519,39.4597,40.1509
DrivingPOV_720p,37,veryslow,10976.83,31.4065,37.9767,39.0324
DrivingPOV_720p,22,placebo,67154.75,42.0475,44.2902,43.3800
DrivingPOV_720p,27,placebo,38768.19,38.1190,41.5562,41.5656
DrivingPOV_720p,32,placebo,21260.77,34.5543,39.4635,40.1559
DrivingPOV_720p,37,placebo,11016.48,31.4020,37.9609,39.0315
Johnny_720p,22,ultrafast,25865.28,43.8872,48.1936,48.6971
Johnny_720p,27,ultrafast,14844.48,41.5826,46.5364,47.1211
Johnny_720p,32,ultrafast,8968.32,39.0976,44.6883,45.2624
Johnny_720p,37,ultrafast,5592.48,36.5595,43.0919,43.5193
Johnny_720p,22,superfast,22884.00,44.1543,48.1101,48.5686
Johnny_720p,27,superfast,12936.48,41.9683,46.2718,46.7778
Johnny_720p,32,superfast,7944.96,39.6395,44.2932,44.7657
Johnny_720p,37,superfast,5141.28,37.1175,42.6257,43.0542
Johnny_720p,22,veryfast,22848.00,44.1885,48.1814,48.6744
Johnny_720p,27,veryfast,12924.48,42.0213,46.3598,46.8715
Johnny_720p,32,veryfast,7919.04,39.7061,44.3963,44.8508
Johnny_720p,37,veryfast,5131.20,37.1672,42.7467,43.1579
Johnny_720p,22,faster,22848.00,44.1885,48.1814,48.6744
Johnny_720p,27,faster,12924.48,42.0213,46.3598,46.8715
Johnny_720p,32,faster,7919.04,39.7061,44.3963,44.8508
Johnny_720p,37,faster,5131.20,37.1672,42.7467,43.1579
Johnny_720p,22,fast,22849.44,44.1885,48.1814,48.6744
Johnny_720p,27,fast,12925.92,42.0213,46.3598,46.8715
Johnny_720p,32,fast,7920.48,39.7061,44.3963,44.8508
Johnny_720p,37,fast,5132.64,37.1672,42.7467,43.1579
Johnny_720p,22,medium,22787.04,44.1926,48.1816,48.6759
Johnny_720p,27,medium,12910.56,42.0264,46.3580,46.8632
Johnny_720p,32,medium,7848.00,39.7114,44.3840,44.8380
Johnny_720p,37,medium,5125.44,37.1737,42.7211,43.1579
Johnny_720p,22,slow,19949.28,43.9349,47.9476,48.4653
Johnny_720p,27,slow,11536.80,41.7279,45.9749,46.4990
Johnny_720p,32,slow,7127.52,39.3490,43.9092,44.3722
Johnny_720p,37,slow,4583.52,36.6710,42.1056,42.5120
Johnny_720p,22,slower,19801.92,43.9345,47.9533,48.4813
Johnny_720p,27,slower,11459.52,41.7302,46.0070,46.5364
Johnny_720p,32,slower,7064.64,39.3607,43.9480,44.4458
Johnny_720p,37,slower,4531.68,36.7042,42.1771,42.5731
Johnny_720p,22,veryslow,19803.36,43.9345,47.9533,48.4813
Johnny_720p,27,veryslow,11460.96,41.7302,46.0070,46.5364
Johnny_720p,32,veryslow,7066.08,39.3607,43.9480,44.4458
Johnny_720p,37,veryslow,4533.12,36.7042,42.1771,42.5731
Johnny_720p,22,placebo,19790.40,43.9398,47.9607,48.4802
Johnny_720p,27,placebo,11511.84,41.7359,46.0140,46.5337
Johnny_720p,32,placebo,7132.32,39.3615,43.9460,44.4373
Johnny_720p,37,placebo,4559.52,36.6875,42.1516,42.5634
KristenAndSara_720p,22,ultrafast,29522.40,44.0900,47.5931,48.3138
KristenAndSara_720p,27,ultrafast,18031.20,41.5582,45.6681,46.5077
KristenAndSara_720p,32,ultrafast,11281.92,38.7621,43.7609,44.7051
KristenAndSara_720p,37,ultrafast,7184.16,35.8940,42.2404,43.1145
KristenAndSara_720p,22,superfast,25237.92,44.5016,47.5588,48.3083
KristenAndSara_720p,27,superfast,15261.60,42.1186,45.5217,46.3332
KristenAndSara_720p,32,superfast,9672.48,39.4464,43.4694,44.3114
KristenAndSara_720p,37,superfast,6368.64,36.5997,41.8247,42.6315
KristenAndSara_720p,22,veryfast,25220.64,44.5561,47.6448,48.4105
KristenAndSara_720p,27,veryfast,15273.60,42.1954,45.5937,46.4297
KristenAndSara_720p,32,veryfast,9657.60,39.5326,43.5514,44.4347
KristenAndSara_720p,37,veryfast,6324.48,36.6790,41.8937,42.7279
KristenAndSara_720p,22,faster,25220.64,44.5561,47.6448,48.4105
KristenAndSara_720p,27,faster,15273.60,42.1954,45.5937,46.4297
KristenAndSara_720p,32,faster,9657.60,39.5326,43.5514,44.4347
KristenAndSara_720p,37,faster,6324.48,36.6790,41.8937,42.7279
KristenAndSara_720p,22,fast,25222.08,44.5561,47.6448,48.4105
KristenAndSara_720p,27,fast,15275.04,42.1954,45.5937,46.4297
KristenAndSara_720p,32,fast,9659.04,39.5326,43.5514,44.4347
KristenAndSara_720p,37,fast,6325.92,36.6790,41.8937,42.7279
KristenAndSara_720p,22,medium,25196.64,44.5586,47.6435,48.4075
KristenAndSara_720p,27,medium,15186.72,42.2016,45.5868,46.4218
KristenAndSara_720p,32,medium,9616.80,39.5340,43.5410,44.4201
KristenAndSara_720p,37,medium,6322.56,36.6816,41.8732,42.7173
KristenAndSara_720p,22,slow,22478.88,44.3235,47.3754,48.1966
KristenAndSara_720p,27,slow,13930.08,41.9408,45.1781,46.1302
KristenAndSara_720p,32,slow,8874.72,39.2035,43.0573,44.0151
KristenAndSara_720p,37,slow,5743.68,36.2176,41.3786,42.2154
KristenAndSara_720p,22,slower,22341.60,44.3249,47.3861,48.1969
KristenAndSara_720p,27,slower,13848.00,41.9448,45.2179,46.1539
KristenAndSara_720p,32,slower,8831.04,39.2171,43.1023,44.0630
KristenAndSara_720p,37,slower,5707.68,36.2424,41.4304,42.2642
KristenAndSara_720p,22,veryslow,22343.04,44.3249,47.3861,48.1969
KristenAndSara_720p,27,veryslow,13849.44,41.9448,45.2179,46.1539
KristenAndSara_720p,32,veryslow,8832.48,39.2171,43.1023,44.0630
KristenAndSara_720p,37,veryslow,5709.12,36.2424,41.4304,42.2642
KristenAndSara_720p,22,placebo,22387.20,44.3304,47.3959,48.2281
KristenAndSara_720p,27,placebo,13922.40,41.9506,45.2481,46.2159
KristenAndSara_720p,32,placebo,8869.44,39.2203,43.0967,44.0645
KristenAndSara_720p,37,placebo,5779.20,36.2365,41.4206,42.2467
RollerCoaster_720p,22,ultrafast,39148.62,43.7477,44.9564,44.9664
RollerCoaster_720p,27,ultrafast,22883.03,40.5105,42.2489,42.7311
RollerCoaster_720p,32,ultrafast,13172.10,37.4384,40.0581,40.9849
RollerCoaster_720p,37,ultrafast,7834.73,34.6739,38.3295,39.6350
RollerCoaster_720p,22,superfast,36273.20,44.2011,45.1073,45.0971
RollerCoaster_720p,27,superfast,21242.83,40.9024,42.2866,42.7538
RollerCoaster_720p,32,superfast,12440.50,37.7858,39.9764,40.9263
RollerCoaster_720p,37,superfast,7501.97,34.9686,38.1910,39.5145
RollerCoaster_720p,22,veryfast,36344.00,44.2876,45.2146,45.1897
RollerCoaster_720p,27,veryfast,21329.68,41.0072,42.4108,42.8512
RollerCoaster_720p,32,veryfast,12407.94,37.8792,40.0646,40.9901
RollerCoaster_720p,37,veryfast,7502.44,35.0270,38.2316,39.5505
RollerCoaster_720p,22,faster,36344.00,44.2876,45.2146,45.1897
RollerCoaster_720p,27,faster,21329.68,41.0072,42.4108,42.8512
RollerCoaster_720p,32,faster,12407.94,37.8792,40.0646,40.9901
RollerCoaster_720p,37,faster,7502.44,35.0270,38.2316,39.5505
RollerCoaster_720p,22,fast,36345.42,44.2876,45.2146,45.1897
RollerCoaster_720p,27,fast,21331.10,41.0072,42.4108,42.8512
RollerCoaster_720p,32,fast,12409.35,37.8792,40.0646,40.9901
RollerCoaster_720p,37,fast,7503.86,35.0270,38.2316,39.5505
RollerCoaster_720p,22,medium,36328.43,44.2955,45.2094,45.1885
RollerCoaster_720p,27,medium,21268.32,41.0105,42.4019,42.8423
RollerCoaster_720p,32,medium,12380.56,37.8823,40.0530,40.9773
RollerCoaster_720p,37,medium,7490.64,35.0283,38.2216,39.5399
RollerCoaster_720p,22,slow,33171.21,44.0270,44.8218,44.7494
RollerCoaster_720p,27,slow,19048.03,40.6181,41.8666,42.4154
RollerCoaster_720p,32,slow,11099.08,37.4461,39.4018,40.5449
RollerCoaster_720p,37,slow,6667.47,34.5773,37.5026,39.1036
RollerCoaster_720p,22,slower,33011.21,44.0243,44.8330,44.7697
RollerCoaster_720p,27,slower,19016.88,40.6154,41.8826,42.4417
RollerCoaster_720p,32,slower,11013.18,37.4530,39.4298,40.5744
RollerCoaster_720p,37,slower,6644.34,34.5940,37.5325,39.1355
RollerCoaster_720p,22,veryslow,33012.62,44.0243,44.8330,44.7697
RollerCoaster_720p,27,veryslow,19018.30,40.6154,41.8826,42.4417
RollerCoaster_720p,32,veryslow,11014.59,37.4530,39.4298,40.5744
RollerCoaster_720p,37,veryslow,6645.76,34.5940,37.5325,39.1355
RollerCoaster_720p,22,placebo,33043.30,44.0323,44.8449,44.7761
RollerCoaster_720p,27,placebo,18973.93,40.6241,41.8951,42.4438
RollerCoaster_720p,32,placebo,11059.90,37.4558,39.4326,40.5740
RollerCoaster_720p,37,placebo,6650.48,34.5847,37.5192,39.1246
Vidyo3_720p,22,ultrafast,32609.76,44.1765,48.7108,48.3471
Vidyo3_720p,27,ultrafast,17432.16,41.5944,47.2336,46.2649
Vidyo3_720p,32,ultrafast,10568.64,38.6881,45.8009,44.2669
Vidyo3_720p,37,ultrafast,6581.76,35.6515,44.6243,42.7477
Vidyo3_720p,22,superfast,29442.24,44.6016,48.5730,48.2290
Vidyo3_720p,27,superfast,15363.36,42.1654,46.8943,45.9653
Vidyo3_720p,32,superfast,9598.08,39.3693,45.4677,43.9429
Vidyo3_720p,37,superfast,6240.96,36.3110,44.3601,42.4330
Vidyo3_720p,22,veryfast,29348.64,44.6407,48.6480,48.3051
Vidyo3_720p,27,veryfast,15317.28,42.2380,46.9508,46.0176
Vidyo3_720p,32,veryfast,9545.76,39.4851,45.5242,43.9588
Vidyo3_720p,37,veryfast,6243.84,36.4351,44.4641,42.4658
Vidyo3_720p,22,faster,29348.64,44.6407,48.6480,48.3051
Vidyo3_720p,27,faster,15317.28,42.2380,46.9508,46.0176
Vidyo3_720p,32,faster,9545.76,39.4851,45.5242,43.9588
Vidyo3_720p,37,faster,6243.84,36.4351,44.4641,42.4658
Vidyo3_720p,22,fast,29350.08,44.6407,48.6480,48.3051
Vidyo3_720p,27,fast,15318.72,42.2380,46.9508,46.0176
Vidyo3_720p,32,fast,9547.20,39.4851,45.5242,43.9588
Vidyo3_720p,37,fast,6245.28,36.4351,44.4641,42.4658
Vidyo3_720p,22,medium,29378.40,44.6438,48.6532,48.3030
Vidyo3_720p,27,medium,15325.92,42.2423,46.9347,46.0067
Vidyo3_720p,32,medium,9539.04,39.4880,45.5009,43.9394
Vidyo3_720p,37,medium,6194.88,36.4353,44.4135,42.4445
Vidyo3_720p,22,slow,23696.16,44.4090,48.3343,47.8829
Vidyo3_720p,27,slow,13667.52,41.9610,46.6244,45.4330
Vidyo3_720p,32,slow,8672.16,39.1368,45.1179,43.1801
Vidyo3_720p,37,slow,5617.92,35.9447,43.9208,41.8330
Vidyo3_720p,22,slower,23557.92,44.4140,48.3569,47.9103
Vidyo3_720p,27,slower,13643.04,41.9672,46.6315,45.4800
Vidyo3_720p,32,slower,8708.64,39.1496,45.1568,43.2411
Vidyo3_720p,37,slower,5588.16,35.9680,43.9426,41.8754
Vidyo3_720p,22,veryslow,23559.36,44.4140,48.3569,47.9103
Vidyo3_720p,27,veryslow,13644.48,41.9672,46.6315,45.4800
Vidyo3_720p,32,veryslow,8710.08,39.1496,45.1568,43.2411
Vidyo3_720p,37,veryslow,5589.60,35.9680,43.9426,41.8754
Vidyo3_720p,22,placebo,23635.68,44.4165,48.3603,47.9135
Vidyo3_720p,27,placebo,13676.64,41.9717,46.6422,45.4793
Vidyo3_720p,32,placebo,8711.04,39.1476,45.1563,43.2276
Vidyo3_720p,37,placebo,5609.28,35.9567,43.9753,41.8416
Vidyo4_720p,22,ultrafast,27105.60,44.0621,48.8134,49.0033
Vidyo4_720p,27,ultrafast,15590.40,41.3701,47.0980,47.2590
Vidyo4_720p,32,ultrafast,9233.76,38.6171,45.3464,45.3334
Vidyo4_720p,37,ultrafast,5661.60,35.9456,43.8232,43.7423
Vidyo4_720p,22,superfast,24728.16,44.4088,48.6309,48.8267
Vidyo4_720p,27,superfast,14133.12,41.7345,46.6956,46.8842
Vidyo4_720p,32,superfast,8398.08,39.0336,44.8790,44.8734
Vidyo4_720p,37,superfast,5251.20,36.3641,43.3816,43.2731
Vidyo4_720p,22,veryfast,24703.20,44.4588,48.7132,48.9185
Vidyo4_720p,27,veryfast,14105.28,41.8018,46.7576,46.9765
Vidyo4_720p,32,veryfast,8414.40,39.1071,44.9280,44.9369
Vidyo4_720p,37,veryfast,5268.96,36.4247,43.4004,43.3118
Vidyo4_720p,22,faster,24703.20,44.4588,48.7132,48.9185
Vidyo4_720p,27,faster,14105.28,41.8018,46.7576,46.9765
Vidyo4_720p,32,faster,8414.40,39.1071,44.9280,44.9369
Vidyo4_720p,37,faster,5268.96,36.4247,43.4004,43.3118
Vidyo4_720p,22,fast,24704.64,44.4588,48.7132,48.9185
Vidyo4_720p,27,fast,14106.72,41.8018,46.7576,46.9765
Vidyo4_720p,32,fast,8415.84,39.1071,44.9280,44.9369
Vidyo4_720p,37,fast,5270.40,36.4247,43.4004,43.3118
Vidyo4_720p,22,medium,24627.36,44.4651,48.7092,48.9207
Vidyo4_720p,27,medium,14068.80,41.8060,46.7524,46.9615
Vidyo4_720p,32,medium,8352.96,39.1111,44.8954,44.9140
Vidyo4_720p,37,medium,5227.20,36.4254,43.3718,43.3013
Vidyo4_720p,22,slow,21882.24,44.1833,48.4475,48.6773
Vidyo4_720p,27,slow,12614.40,41.4773,46.4196,46.5985
Vidyo4_720p,32,slow,7554.24,38.7323,44.5023,44.4877
Vidyo4_720p,37,slow,4717.44,35.9764,42.9573,42.8578
Vidyo4_720p,22,slower,21805.92,44.1920,48.4688,48.6931
Vidyo4_720p,27,slower,12600.00,41.4844,46.4454,46.6195
Vidyo4_720p,32,slower,7510.08,38.7481,44.5371,44.5194
Vidyo4_720p,37,slower,4672.80,35.9982,42.9918,42.8756
Vidyo4_720p,22,veryslow,21807.36,44.1920,48.4688,48.6931
Vidyo4_720p,27,veryslow,12601.44,41.4844,46.4454,46.6195
Vidyo4_720p,32,veryslow,7511.52,38.7481,44.5371,44.5194
Vidyo4_720p,37,veryslow,4674.24,35.9982,42.9918,42.8756
Vidyo4_720p,22,placebo,21778.08,44.1940,48.4691,48.7023
Vidyo4_720p,27,placebo,12615.84,41.4878,46.4466,46.6262
Vidyo4_720p,32,placebo,7572.48,38.7455,44.5288,44.5138
Vidyo4_720p,37,placebo,4662.72,35.9906,43.0100,42.8767
WestWindEasy_720p,22,ultrafast,32254.56,42.8629,48.6962,50.6300
WestWindEasy_720p,27,ultrafast,21240.24,39.2778,46.3073,48.6611
WestWindEasy_720p,32,ultrafast,13358.40,35.7479,44.2288,46.8652
WestWindEasy_720p,37,ultrafast,8167.44,32.4829,42.6664,45.4388
WestWindEasy_720p,22,superfast,26153.52,43.8154,48.7894,50.6059
WestWindEasy_720p,27,superfast,17024.16,40.3019,46.2246,48.3802
WestWindEasy_720p,32,superfast,10745.76,36.8547,44.1046,46.5516
WestWindEasy_720p,37,superfast,6621.60,33.5764,42.5148,45.2746
WestWindEasy_720p,22,veryfast,26148.96,43.8947,48.8931,50.7190
WestWindEasy_720p,27,veryfast,17049.12,40.4487,46.3313,48.4821
WestWindEasy_720p,32,veryfast,10734.48,37.0595,44.1563,46.6132
WestWindEasy_720p,37,veryfast,6596.88,33.7529,42.5399,45.3001
WestWindEasy_720p,22,faster,26148.96,43.8947,48.8931,50.7190
WestWindEasy_720p,27,faster,17049.12,40.4487,46.3313,48.4821
WestWindEasy_720p,32,faster,10734.48,37.0595,44.1563,46.6132
WestWindEasy_720p,37,faster,6596.88,33.7529,42.5399,45.3001
WestWindEasy_720p,22,fast,26149.68,43.8947,48.8931,50.7190
WestWindEasy_720p,27,fast,17049.84,40.4487,46.3313,48.4821
WestWindEasy_720p,32,fast,10735.20,37.0595,44.1563,46.6132
WestWindEasy_720p,37,fast,6597.60,33.7529,42.5399,45.3001
WestWindEasy_720p,22,medium,26157.36,43.9064,48.8850,50.7178
WestWindEasy_720p,27,medium,17016.24,40.4570,46.3346,48.4813
WestWindEasy_720p,32,medium,10719.36,37.0660,44.1554,46.5965
WestWindEasy_720p,37,medium,6599.04,33.7591,42.5382,45.2773
WestWindEasy_720p,22,slow,24598.80,43.6804,48.5550,50.4719
WestWindEasy_720p,27,slow,15828.72,40.1821,45.9103,48.2006
WestWindEasy_720p,32,slow,9846.00,36.7095,43.5957,46.2420
WestWindEasy_720p,37,slow,5915.04,33.2770,41.9666,44.9760
WestWindEasy_720p,22,slower,24557.04,43.6906,48.5713,50.4895
WestWindEasy_720p,27,slower,15784.32,40.1914,45.9480,48.2463
WestWindEasy_720p,32,slower,9850.32,36.7228,43.6660,46.2896
WestWindEasy_720p,37,slower,5923.92,33.2922,42.0340,45.0082
WestWindEasy_720p,22,veryslow,24557.76,43.6906,48.5713,50.4895
