VideoName,QP,Preset,Repeat,RAPL_Core_Before_uJ,RAPL_Core_After_uJ
ParkJoy_270p,37,fast,15,164432956247,164473929287
ParkJoy_270p,37,medium,1,164473944302,164517749670
ParkJoy_270p,37,medium,2,164517762183,164561456529
ParkJoy_270p,37,medium,3,164561471238,164604955319
ParkJoy_270p,37,medium,4,164604973873,164648750495
ParkJoy_270p,37,medium,5,164648761359,164692504533
ParkJoy_270p,37,medium,6,164692522294,164736223659
ParkJoy_270p,37,medium,7,164736235256,164779897986
ParkJoy_270p,37,medium,8,164779914954,164823474840
ParkJoy_270p,37,medium,9,164823486253,164867757014
ParkJoy_270p,37,medium,10,164867767695,164911422430
ParkJoy_270p,37,medium,11,164911436468,164955096268
ParkJoy_270p,37,medium,12,164955113663,164998361843
ParkJoy_270p,37,medium,13,164998374905,165041718910
ParkJoy_270p,37,medium,14,165041733009,165085695665
ParkJoy_270p,37,medium,15,165085713915,165129105649
ParkJoy_270p,37,slow,1,165129118650,165210263156
ParkJoy_270p,37,slow,2,165210272739,165292179206
ParkJoy_270p,37,slow,3,165292189826,165374271037
ParkJoy_270p,37,slow,4,165374288859,165456103164
ParkJoy_270p,37,slow,5,165456116897,165548081200
ParkJoy_270p,37,slow,6,165548101708,165633202992
ParkJoy_270p,37,slow,7,165633216114,165714356287
ParkJoy_270p,37,slow,8,165714366602,165795654297
ParkJoy_270p,37,slow,9,165795666626,165877796421
ParkJoy_270p,37,slow,10,165877808506,165959508980
ParkJoy_270p,37,slow,11,165959523506,166041475689
ParkJoy_270p,37,slow,12,166041489849,166124081862
ParkJoy_270p,37,slow,13,166124095168,166205878161
ParkJoy_270p,37,slow,14,166205891833,166287887656
ParkJoy_270p,37,slow,15,166287901450,166368902036
ParkJoy_270p,37,slower,1,166368914914,166476421658
ParkJoy_270p,37,slower,2,166476439053,166584587031
ParkJoy_270p,37,slower,3,166584602656,166691779078
ParkJoy_270p,37,slower,4,166691795252,166798199338
ParkJoy_270p,37,slower,5,166798207700,166905287443
ParkJoy_270p,37,slower,6,166905299283,167019091595
ParkJoy_270p,37,slower,7,167019114605,167132449153
ParkJoy_270p,37,slower,8,167132464290,167238283172
ParkJoy_270p,37,slower,9,167238300689,167344895326
ParkJoy_270p,37,slower,10,167344906373,167452051485
ParkJoy_270p,37,slower,11,167452064058,167558843387
ParkJoy_270p,37,slower,12,167558855044,167665605748
ParkJoy_270p,37,slower,13,167665624729,167772637151
ParkJoy_270p,37,slower,14,167772647527,167880320347
ParkJoy_270p,37,slower,15,167880335422,167987435185
ParkJoy_270p,37,veryslow,1,167987452031,168094679967
ParkJoy_270p,37,veryslow,2,168094693577,168201347235
ParkJoy_270p,37,veryslow,3,168201361517,168308541358
ParkJoy_270p,37,veryslow,4,168308558020,168416102178
ParkJoy_270p,37,veryslow,5,168416112615,168537278016
ParkJoy_270p,37,veryslow,6,168537288697,168644848541
ParkJoy_270p,37,veryslow,7,168644858490,168751586122
ParkJoy_270p,37,veryslow,8,168751598024,168858480074
ParkJoy_270p,37,veryslow,9,168858496676,168965083256
ParkJoy_270p,37,veryslow,10,168965093449,169071755346
ParkJoy_270p,37,veryslow,11,169071767797,169178099373
ParkJoy_270p,37,veryslow,12,169178116951,169284890970
ParkJoy_270p,37,veryslow,13,169284904031,169391879221
ParkJoy_270p,37,veryslow,14,169391894602,169508885025
ParkJoy_270p,37,veryslow,15,169508911515,169617324262
ParkJoy_270p,37,placebo,1,169617334150,169750696357
ParkJoy_270p,37,placebo,2,169750710334,169884221894
ParkJoy_270p,37,placebo,3,169884239655,170018402947
ParkJoy_270p,37,placebo,4,170018420403,170153319472
ParkJoy_270p,37,placebo,5,170153333449,170287604040
ParkJoy_270p,37,placebo,6,170287616491,170422330563
ParkJoy_270p,37,placebo,7,170422345639,170557589616
ParkJoy_270p,37,placebo,8,170557601518,170690445599
ParkJoy_270p,37,placebo,9,170690454449,170824111151
ParkJoy_270p,37,placebo,10,170824129034,170957827239
ParkJoy_270p,37,placebo,11,170957842864,171091726554
ParkJoy_270p,37,placebo,12,171091742729,171227337352
ParkJoy_270p,37,placebo,13,171227350353,171361976534
ParkJoy_270p,37,placebo,14,171361989290,171509466757
ParkJoy_270p,37,placebo,15,171509481833,171644307903
ControlledBurn_720p,22,ultrafast,1,171644323650,171722871240
ControlledBurn_720p,22,ultrafast,2,171722890710,171799099988
ControlledBurn_720p,22,ultrafast,3,171799112378,171874987794
ControlledBurn_720p,22,ultrafast,4,171875002686,171951049123
ControlledBurn_720p,22,ultrafast,5,171951066945,172027884802
ControlledBurn_720p,22,ultrafast,6,172027894934,172103806483
ControlledBurn_720p,22,ultrafast,7,172103826441,172179704665
ControlledBurn_720p,22,ultrafast,8,172179718764,172256145448
ControlledBurn_720p,22,ultrafast,9,172256156007,172332863514
ControlledBurn_720p,22,ultrafast,10,172332877796,172409033119
ControlledBurn_720p,22,ultrafast,11,172409052100,172484579739
ControlledBurn_720p,22,ultrafast,12,172484591214,172561164565
ControlledBurn_720p,22,ultrafast,13,172561181350,172636947696
ControlledBurn_720p,22,ultrafast,14,172636963932,172713545217
ControlledBurn_720p,22,ultrafast,15,172713558218,172789529642
ControlledBurn_720p,22,superfast,1,172789543863,173071885670
ControlledBurn_720p,22,superfast,2,173071900684,173355363032
ControlledBurn_720p,22,superfast,3,173355372249,173638839968
ControlledBurn_720p,22,superfast,4,173638852236,173923191230
ControlledBurn_720p,22,superfast,5,173923203681,174219491741
ControlledBurn_720p,22,superfast,6,174219501262,174504340010
ControlledBurn_720p,22,superfast,7,174504356185,174789309252
ControlledBurn_720p,22,superfast,8,174789326708,175073635062
ControlledBurn_720p,22,superfast,9,175073648612,175357678890
ControlledBurn_720p,22,superfast,10,175357694881,175642647460
ControlledBurn_720p,22,superfast,11,175642659179,175942663111
ControlledBurn_720p,22,superfast,12,175942671228,176229622642
ControlledBurn_720p,22,superfast,13,176229637474,176515685447
ControlledBurn_720p,22,superfast,14,176515700828,176801977622
ControlledBurn_720p,22,superfast,15,176801990134,177089095478
ControlledBurn_720p,22,veryfast,1,177089109211,177390078167
ControlledBurn_720p,22,veryfast,2,177390088848,177703816500
ControlledBurn_720p,22,veryfast,3,177703838473,178007580676
ControlledBurn_720p,22,veryfast,4,178007594897,178311921755
ControlledBurn_720p,22,veryfast,5,178311939577,178613319970
ControlledBurn_720p,22,veryfast,6,178613331322,178917084268
ControlledBurn_720p,22,veryfast,7,178917098428,179220478572
ControlledBurn_720p,22,veryfast,8,179220497920,179522789016
ControlledBurn_720p,22,veryfast,9,179522806655,179825019138
ControlledBurn_720p,22,veryfast,10,179825032627,180140808186
ControlledBurn_720p,22,veryfast,11,180140820759,180444773594
ControlledBurn_720p,22,veryfast,12,180444787144,180746683588
ControlledBurn_720p,22,veryfast,13,180746695673,181048154801
ControlledBurn_720p,22,veryfast,14,181048171647,181350608556
ControlledBurn_720p,22,veryfast,15,181350620274,181655116748
ControlledBurn_720p,22,faster,1,181655133350,181972162751
ControlledBurn_720p,22,faster,2,181972175446,182275416979
ControlledBurn_720p,22,faster,3,182275426745,182578737248
ControlledBurn_720p,22,faster,4,182578755802,182882286214
ControlledBurn_720p,22,faster,5,182882295064,183188474944
ControlledBurn_720p,22,faster,6,183188491607,183492842940
ControlledBurn_720p,22,faster,7,183492852278,183797655392
ControlledBurn_720p,22,faster,8,183797670040,184101995250
ControlledBurn_720p,22,faster,9,184102010936,184418012324
ControlledBurn_720p,22,faster,10,184418025813,184721034925
ControlledBurn_720p,22,faster,11,184721056653,185024849516
ControlledBurn_720p,22,faster,12,185024867094,185326129506
ControlledBurn_720p,22,faster,13,185326144643,185625291765
ControlledBurn_720p,22,faster,14,185625306841,185926491800
ControlledBurn_720p,22,faster,15,185926502054,186238498631
ControlledBurn_720p,22,fast,1,186238522068,186544759931
ControlledBurn_720p,22,fast,2,186544775801,186846207158
ControlledBurn_720p,22,fast,3,186846224003,187146220855
ControlledBurn_720p,22,fast,4,187146231231,187445792720
ControlledBurn_720p,22,fast,5,187445805415,187743847438
ControlledBurn_720p,22,fast,6,187743858974,188043094108
ControlledBurn_720p,22,fast,7,188043105644,188344227249
ControlledBurn_720p,22,fast,8,188344237014,188641726121
ControlledBurn_720p,22,fast,9,188641741135,188953371929
ControlledBurn_720p,22,fast,10,188953385784,189250910780
ControlledBurn_720p,22,fast,11,189250925672,189551016335
ControlledBurn_720p,22,fast,12,189551034218,189850985232
ControlledBurn_720p,22,fast,13,189851000369,190152206141
ControlledBurn_720p,22,fast,14,190152217982,190454598555
ControlledBurn_720p,22,fast,15,190454608931,190767652380
ControlledBurn_720p,22,medium,1,190767663427,191087676768
ControlledBurn_720p,22,medium,2,191087691661,191408830487
ControlledBurn_720p,22,medium,3,191408838788,191731276622
ControlledBurn_720p,22,medium,4,191731290416,192053802713
ControlledBurn_720p,22,medium,5,192053814859,192374038588
ControlledBurn_720p,22,medium,6,192374055067,192696459698
ControlledBurn_720p,22,medium,7,192696476239,193017448745
ControlledBurn_720p,22,medium,8,193017460463,193351291518
ControlledBurn_720p,22,medium,9,193351307326,193672492905
ControlledBurn_720p,22,medium,10,193672507676,193993012287
ControlledBurn_720p,22,medium,11,193993021076,194314716359
ControlledBurn_720p,22,medium,12,194314727040,194634631372
ControlledBurn_720p,22,medium,13,194634641992,194955302487
ControlledBurn_720p,22,medium,14,194955314450,195289474667
ControlledBurn_720p,22,medium,15,195289486202,195610596037
ControlledBurn_720p,22,slow,1,195610606840,196236844800
ControlledBurn_720p,22,slow,2,196236853955,196863760553
ControlledBurn_720p,22,slow,3,196863768000,197491469640
ControlledBurn_720p,22,slow,4,197491483495,198131067307
ControlledBurn_720p,22,slow,5,198131082016,198760030357
ControlledBurn_720p,22,slow,6,198760043052,199401205412
ControlledBurn_720p,22,slow,7,199401222197,200027520887
ControlledBurn_720p,22,slow,8,200027532789,200654723810
ControlledBurn_720p,22,slow,9,200654738824,201284226410
ControlledBurn_720p,22,slow,10,201284239471,201932274311
ControlledBurn_720p,22,slow,11,201932286457,202562608208
ControlledBurn_720p,22,slow,12,202562622612,203190573824
ControlledBurn_720p,22,slow,13,203190582430,203831653238
ControlledBurn_720p,22,slow,14,203831666544,204456291959
ControlledBurn_720p,22,slow,15,204456306363,205083253549
ControlledBurn_720p,22,slower,1,205083270944,205886672574
ControlledBurn_720p,22,slower,2,205886682340,206704475962
ControlledBurn_720p,22,slower,3,206704486887,207507437407
ControlledBurn_720p,22,slower,4,207507452849,208306072264
ControlledBurn_720p,22,slower,5,208306081175,209110216019
ControlledBurn_720p,22,slower,6,209110226090,209929476434
ControlledBurn_720p,22,slower,7,209929490350,210733623484
ControlledBurn_720p,22,slower,8,210733634287,211550014216
ControlledBurn_720p,22,slower,9,211550031184,212354137768
ControlledBurn_720p,22,slower,10,212354148205,213151924605
ControlledBurn_720p,22,slower,11,213151936324,213962458236
ControlledBurn_720p,22,slower,12,213962485640,214763702522
ControlledBurn_720p,22,slower,13,214763717720,215584555401
ControlledBurn_720p,22,slower,14,215584568646,216392091420
ControlledBurn_720p,22,slower,15,216392104787,217196173468
ControlledBurn_720p,22,veryslow,1,217196185553,218013723438
ControlledBurn_720p,22,veryslow,2,218013739185,218813776871
ControlledBurn_720p,22,veryslow,3,218813786331,219628468938
ControlledBurn_720p,22,veryslow,4,219628483892,220431487695
ControlledBurn_720p,22,veryslow,5,220431500208,221235841898
ControlledBurn_720p,22,veryslow,6,221235869181,222049074131
ControlledBurn_720p,22,veryslow,7,222049081333,222852576041
ControlledBurn_720p,22,veryslow,8,222852589163,223661661494
ControlledBurn_720p,22,veryslow,9,223661677363,224478076457
ControlledBurn_720p,22,veryslow,10,224478087932,225278151252
ControlledBurn_720p,22,veryslow,11,225278168830,226083305929
ControlledBurn_720p,22,veryslow,12,226083317526,226905307182
ControlledBurn_720p,22,veryslow,13,226905319389,227710463751
ControlledBurn_720p,22,veryslow,14,227710482367,228527129324
ControlledBurn_720p,22,veryslow,15,228527141897,229329337170
ControlledBurn_720p,22,placebo,1,229329346631,230382799622
ControlledBurn_720p,22,placebo,2,230382809510,231448360859
ControlledBurn_720p,22,placebo,3,231448375569,232516055025
ControlledBurn_720p,22,placebo,4,232516069613,233580438104
ControlledBurn_720p,22,placebo,5,233580451715,234635733376
ControlledBurn_720p,22,placebo,6,234635747048,235703256461
ControlledBurn_720p,22,placebo,7,235703270499,236763982444
ControlledBurn_720p,22,placebo,8,236763994407,237808417881
ControlledBurn_720p,22,placebo,9,237808426731,238849239984
ControlledBurn_720p,22,placebo,10,238849253778,239914122268
ControlledBurn_720p,22,placebo,11,239914133437,240975413069
ControlledBurn_720p,22,placebo,12,240975423750,242024659590
ControlledBurn_720p,22,placebo,13,242024670942,243074014691
ControlledBurn_720p,22,placebo,14,243074026288,244138124150
ControlledBurn_720p,22,placebo,15,244138137333,245199967867
ControlledBurn_720p,27,ultrafast,1,245199979708,245268214457
ControlledBurn_720p,27,ultrafast,2,245268235392,245337124804
ControlledBurn_720p,27,ultrafast,3,245337133348,245405681757
ControlledBurn_720p,27,ultrafast,4,245405695185,245473691043
ControlledBurn_720p,27,ultrafast,5,245473705570,245542226573
ControlledBurn_720p,27,ultrafast,6,245542241344,245610515522
ControlledBurn_720p,27,ultrafast,7,245610528095,245679395656
ControlledBurn_720p,27,ultrafast,8,245679405421,245747678928
ControlledBurn_720p,27,ultrafast,9,245747690220,245816765604
ControlledBurn_720p,27,ultrafast,10,245816776713,245884910938
ControlledBurn_720p,27,ultrafast,11,245884924854,245953929438
ControlledBurn_720p,27,ultrafast,12,245953946100,246022739320
ControlledBurn_720p,27,ultrafast,13,246022759767,246091453561
ControlledBurn_720p,27,ultrafast,14,246091466317,246160342667
ControlledBurn_720p,27,ultrafast,15,246160360062,246229302024
ControlledBurn_720p,27,superfast,1,246229317588,246479469841
ControlledBurn_720p,27,superfast,2,246479486442,246744478134
ControlledBurn_720p,27,superfast,3,246744488754,246994911758
ControlledBurn_720p,27,superfast,4,246994929519,247243249868
ControlledBurn_720p,27,superfast,5,247243263967,247493967793
ControlledBurn_720p,27,superfast,6,247493984272,247744554370
ControlledBurn_720p,27,superfast,7,247744566577,247994060568
ControlledBurn_720p,27,superfast,8,247994071310,248243617302
ControlledBurn_720p,27,superfast,9,248243628898,248492173245
ControlledBurn_720p,27,superfast,10,248492184537,248743054500
ControlledBurn_720p,27,superfast,11,248743070186,248994156945
ControlledBurn_720p,27,superfast,12,248994170007,249244468621
ControlledBurn_720p,27,superfast,13,249244479120,249500977853
ControlledBurn_720p,27,superfast,14,249501005257,249756954980
ControlledBurn_720p,27,superfast,15,249756968774,250006634090
ControlledBurn_720p,27,veryfast,1,250006646175,250269752618
ControlledBurn_720p,27,veryfast,2,250269769952,250536631451
ControlledBurn_720p,27,veryfast,3,250536647320,250800632729
ControlledBurn_720p,27,veryfast,4,250800647194,251077217775
ControlledBurn_720p,27,veryfast,5,251077230653,251340287841
ControlledBurn_720p,27,veryfast,6,251340305480,251603946346
ControlledBurn_720p,27,veryfast,7,251603963497,251867231255
ControlledBurn_720p,27,veryfast,8,251867244134,252132182298
ControlledBurn_720p,27,veryfast,9,252132199022,252396255353
ControlledBurn_720p,27,veryfast,10,252396268597,252663642180
ControlledBurn_720p,27,veryfast,11,252663656951,252929171164
ControlledBurn_720p,27,veryfast,12,252929186667,253192668170
ControlledBurn_720p,27,veryfast,13,253192682452,253456058426
ControlledBurn_720p,27,veryfast,14,253456068741,253720321787
ControlledBurn_720p,27,veryfast,15,253720334299,253989074273
ControlledBurn_720p,27,faster,1,253989101312,254258820043
ControlledBurn_720p,27,faster,2,254258833043,254523230315
ControlledBurn_720p,27,faster,3,254523248504,254786785671
ControlledBurn_720p,27,faster,4,254786798854,255050401390
ControlledBurn_720p,27,faster,5,255050411827,255313575582
ControlledBurn_720p,27,faster,6,255313587850,255577832169
ControlledBurn_720p,27,faster,7,255577843399,255841821666
ControlledBurn_720p,27,faster,8,255841831249,256105061166
ControlledBurn_720p,27,faster,9,256105077828,256370712707
ControlledBurn_720p,27,faster,10,256370726074,256635963432
ControlledBurn_720p,27,faster,11,256635975273,256911071492
ControlledBurn_720p,27,faster,12,256911080770,257172573387
ControlledBurn_720p,27,faster,13,257172591270,257436818254
ControlledBurn_720p,27,faster,14,257436831743,257699894302
ControlledBurn_720p,27,faster,15,257699909134,257964568612
ControlledBurn_720p,27,fast,1,257964586923,258230157959
ControlledBurn_720p,27,fast,2,258230171875,258506280299
ControlledBurn_720p,27,fast,3,258506293666,258769832725
ControlledBurn_720p,27,fast,4,258769852745,259034520585
ControlledBurn_720p,27,fast,5,259034534257,259297245193
ControlledBurn_720p,27,fast,6,259297256302,259560301161
ControlledBurn_720p,27,fast,7,259560311231,259823091198
ControlledBurn_720p,27,fast,8,259823103711,260086456552
ControlledBurn_720p,27,fast,9,260086467416,260350546818
ControlledBurn_720p,27,fast,10,260350558354,260621597516
ControlledBurn_720p,27,fast,11,260621609479,260887640414
ControlledBurn_720p,27,fast,12,260887653964,261157948560
ControlledBurn_720p,27,fast,13,261157966992,261433053202
ControlledBurn_720p,27,fast,14,261433063151,261698435763
ControlledBurn_720p,27,fast,15,261698445223,261964788108
ControlledBurn_720p,27,medium,1,261964802696,103319254
ControlledBurn_720p,27,medium,2,103332071,385025625
ControlledBurn_720p,27,medium,3,385039297,667324402
ControlledBurn_720p,27,medium,4,667335205,961854532
ControlledBurn_720p,27,medium,5,961864664,1243585134
ControlledBurn_720p,27,medium,6,1243594533,1526733579
ControlledBurn_720p,27,medium,7,1526748777,1810122075
ControlledBurn_720p,27,medium,8,1810136174,2090263508
ControlledBurn_720p,27,medium,9,2090279255,2371791657
ControlledBurn_720p,27,medium,10,2371803376,2662540486
ControlledBurn_720p,27,medium,11,2662562397,2948138265
ControlledBurn_720p,27,medium,12,2948152792,3229864473
ControlledBurn_720p,27,medium,13,3229882905,3510404099
ControlledBurn_720p,27,medium,14,3510415512,3793702324
ControlledBurn_720p,27,medium,15,3793713676,4074884221
ControlledBurn_720p,27,slow,1,4074893926,4590106047
ControlledBurn_720p,27,slow,2,4590116667,5116769676
ControlledBurn_720p,27,slow,3,5116782189,5630523671
ControlledBurn_720p,27,slow,4,5630535573,6143446797
ControlledBurn_720p,27,slow,5,6143463154,6658205183
ControlledBurn_720p,27,slow,6,6658220930,7183199567
ControlledBurn_720p,27,slow,7,7183212384,7698328802
ControlledBurn_720p,27,slow,8,7698340216,8213574432
ControlledBurn_720p,27,slow,9,8213585967,8727591426
ControlledBurn_720p,27,slow,10,8727606258,9246208507
ControlledBurn_720p,27,slow,11,9246225780,9769531752
ControlledBurn_720p,27,slow,12,9769546095,10281756454
ControlledBurn_720p,27,slow,13,10281772323,10794420059
ControlledBurn_720p,27,slow,14,10794432144,11322746221
ControlledBurn_720p,27,slow,15,11322764958,11838117460
ControlledBurn_720p,27,slower,1,11838131925,12497335133
ControlledBurn_720p,27,slower,2,12497347950,13158115668
ControlledBurn_720p,27,slower,3,13158128241,13831925466
ControlledBurn_720p,27,slower,4,13831942556,14492369759
ControlledBurn_720p,27,slower,5,14492386422,15148030739
ControlledBurn_720p,27,slower,6,15148046059,15821515893
ControlledBurn_720p,27,slower,7,15821528527,16480352890
ControlledBurn_720p,27,slower,8,16480368393,17149888103
ControlledBurn_720p,27,slower,9,17149904765,17809141603
ControlledBurn_720p,27,slower,10,17809154420,18480140556
ControlledBurn_720p,27,slower,11,18480154106,19142208991
ControlledBurn_720p,27,slower,12,19142223883,19817139453
ControlledBurn_720p,27,slower,13,19817161365,20478870181
ControlledBurn_720p,27,slower,14,20478885989,21140647539
ControlledBurn_720p,27,slower,15,21140660357,21802669282
ControlledBurn_720p,27,veryslow,1,21802685029,22475855913
ControlledBurn_720p,27,veryslow,2,22475873736,23128919732
ControlledBurn_720p,27,veryslow,3,23128929498,23783478970
ControlledBurn_720p,27,veryslow,4,23783492458,24453064353
ControlledBurn_720p,27,veryslow,5,24453077353,25111345138
ControlledBurn_720p,27,veryslow,6,25111359909,25769512765
ControlledBurn_720p,27,veryslow,7,25769524850,26436156932
ControlledBurn_720p,27,veryslow,8,26436180858,27106843020
ControlledBurn_720p,27,veryslow,9,27106861148,27766165307
ControlledBurn_720p,27,veryslow,10,27766175927,28444811092
ControlledBurn_720p,27,veryslow,11,28444826717,29105559766
ControlledBurn_720p,27,veryslow,12,29105577528,29769218346
ControlledBurn_720p,27,veryslow,13,29769233238,30426447864
ControlledBurn_720p,27,veryslow,14,30426460682,31099526464
ControlledBurn_720p,27,veryslow,15,31099536595,31760944875
ControlledBurn_720p,27,placebo,1,31760960928,32603192536
ControlledBurn_720p,27,placebo,2,32603219819,33440933617
ControlledBurn_720p,27,placebo,3,33440949364,34270012854
ControlledBurn_720p,27,placebo,4,34270029211,35105196629
ControlledBurn_720p,27,placebo,5,35105217686,35943351405
ControlledBurn_720p,27,placebo,6,35943365260,36769732834
ControlledBurn_720p,27,placebo,7,36769746445,37611942897
ControlledBurn_720p,27,placebo,8,37611954860,38438948715
ControlledBurn_720p,27,placebo,9,38438964889,39267840514
ControlledBurn_720p,27,placebo,10,39267855955,40111080603
ControlledBurn_720p,27,placebo,11,40111091590,40938577875
ControlledBurn_720p,27,placebo,12,40938596429,41773915946
ControlledBurn_720p,27,placebo,13,41773929252,42593829924
ControlledBurn_720p,27,placebo,14,42593837126,43425953892
ControlledBurn_720p,27,placebo,15,43425969700,44273075686
ControlledBurn_720p,32,ultrafast,1,44273089846,44335030606
ControlledBurn_720p,32,ultrafast,2,44335049587,44397275319
ControlledBurn_720p,32,ultrafast,3,44397288137,44459704725
ControlledBurn_720p,32,ultrafast,4,44459719862,44521569923
ControlledBurn_720p,32,ultrafast,5,44521586708,44583480043
ControlledBurn_720p,32,ultrafast,6,44583495668,44646232568
ControlledBurn_720p,32,ultrafast,7,44646250939,44708210864
ControlledBurn_720p,32,ultrafast,8,44708224596,44770532176
ControlledBurn_720p,32,ultrafast,9,44770546214,44832909458
ControlledBurn_720p,32,ultrafast,10,44832925815,44894852964
ControlledBurn_720p,32,ultrafast,11,44894867551,44956865012
ControlledBurn_720p,32,ultrafast,12,44956881064,45018801621
ControlledBurn_720p,32,ultrafast,13,45018818589,45081349801
ControlledBurn_720p,32,ultrafast,14,45081364388,45143081149
ControlledBurn_720p,32,ultrafast,15,45143095981,45205114987
ControlledBurn_720p,32,superfast,1,45205129757,45429295260
ControlledBurn_720p,32,superfast,2,45429308993,45655727969
ControlledBurn_720p,32,superfast,3,45655745486,45891542490
ControlledBurn_720p,32,superfast,4,45891557688,46116852033
ControlledBurn_720p,32,superfast,5,46116864972,46342437393
ControlledBurn_720p,32,superfast,6,46342453018,46567255909
ControlledBurn_720p,32,superfast,7,46567272511,46790623501
ControlledBurn_720p,32,superfast,8,46790636197,47015019167
ControlledBurn_720p,32,superfast,9,47015032778,47239759437
ControlledBurn_720p,32,superfast,10,47239774573,47464469555
ControlledBurn_720p,32,superfast,11,47464479686,47688181201
ControlledBurn_720p,32,superfast,12,47688201343,47910895170
ControlledBurn_720p,32,superfast,13,47910909147,48135416995
ControlledBurn_720p,32,superfast,14,48135427126,48358975199
ControlledBurn_720p,32,superfast,15,48358990458,48583700454
ControlledBurn_720p,32,veryfast,1,48583716079,48816973538
ControlledBurn_720p,32,veryfast,2,48816987577,49064012213
ControlledBurn_720p,32,veryfast,3,49064027227,49298586258
ControlledBurn_720p,32,veryfast,4,49298605362,49532980861
ControlledBurn_720p,32,veryfast,5,49532995448,49768953096
ControlledBurn_720p,32,veryfast,6,49768966035,50004521158
ControlledBurn_720p,32,veryfast,7,50004535074,50238995655
ControlledBurn_720p,32,veryfast,8,50239009144,50473750425
ControlledBurn_720p,32,veryfast,9,50473767942,50708426338
ControlledBurn_720p,32,veryfast,10,50708440254,50942271442
ControlledBurn_720p,32,veryfast,11,50942289021,51193597459
ControlledBurn_720p,32,veryfast,12,51193612230,51441455345
ControlledBurn_720p,32,veryfast,13,51441472496,51695281600
ControlledBurn_720p,32,veryfast,14,51695301802,51961001195
ControlledBurn_720p,32,veryfast,15,51961016515,52194936265
ControlledBurn_720p,32,faster,1,52194952928,52429514522
ControlledBurn_720p,32,faster,2,52429526241,52689542421
ControlledBurn_720p,32,faster,3,52689559145,52972694345
ControlledBurn_720p,32,faster,4,52972727670,53248525182
ControlledBurn_720p,32,faster,5,53248544469,53520047009
ControlledBurn_720p,32,faster,6,53520063366,53791011281
ControlledBurn_720p,32,faster,7,53791031239,54064252891
ControlledBurn_720p,32,faster,8,54064271873,54335613952
ControlledBurn_720p,32,faster,9,54335629577,54577727590
ControlledBurn_720p,32,faster,10,54577747670,54815296928
ControlledBurn_720p,32,faster,11,54815325736,55064144924
ControlledBurn_720p,32,faster,12,55064157009,55300712433
ControlledBurn_720p,32,faster,13,55300727082,55537384435
ControlledBurn_720p,32,faster,14,55537396886,55772395369
ControlledBurn_720p,32,faster,15,55772407454,56010378341
ControlledBurn_720p,32,fast,1,56010387252,56244776972
ControlledBurn_720p,32,fast,2,56244796015,56478931890
ControlledBurn_720p,32,fast,3,56478951177,56714782605
ControlledBurn_720p,32,fast,4,56714794140,56950340046
ControlledBurn_720p,32,fast,5,56950354817,57187657066
ControlledBurn_720p,32,fast,6,57187671714,57424397548
ControlledBurn_720p,32,fast,7,57424411098,57670180794
ControlledBurn_720p,32,fast,8,57670201301,57912499875
ControlledBurn_720p,32,fast,9,57912510618,58150292480
ControlledBurn_720p,32,fast,10,58150306762,58385916022
ControlledBurn_720p,32,fast,11,58385928473,58621785901
ControlledBurn_720p,32,fast,12,58621802686,58856770774
ControlledBurn_720p,32,fast,13,58856783164,59092846341
ControlledBurn_720p,32,fast,14,59092858060,59330191803
ControlledBurn_720p,32,fast,15,59330204620,59582719355
ControlledBurn_720p,32,medium,1,59582732538,59830366853
ControlledBurn_720p,32,medium,2,59830380525,60079310735
ControlledBurn_720p,32,medium,3,60079326909,60326416914
ControlledBurn_720p,32,medium,4,60326430036,60575283037
ControlledBurn_720p,32,medium,5,60575294450,60823720572
ControlledBurn_720p,32,medium,6,60823738577,61073217614
ControlledBurn_720p,32,medium,7,61073234277,61321732115
ControlledBurn_720p,32,medium,8,61321747495,61573246241
ControlledBurn_720p,32,medium,9,61573261317,61822932186
ControlledBurn_720p,32,medium,10,61822951779,62071657685
ControlledBurn_720p,32,medium,11,62071674348,62335445889
ControlledBurn_720p,32,medium,12,62335457730,62584113832
ControlledBurn_720p,32,medium,13,62584129090,62833748324
ControlledBurn_720p,32,medium,14,62833761996,63083403142
ControlledBurn_720p,32,medium,15,63083422734,63333997837
ControlledBurn_720p,32,slow,1,63334011692,63762074500
ControlledBurn_720p,32,slow,2,63762089332,64201928355
ControlledBurn_720p,32,slow,3,64201939646,64629947034
ControlledBurn_720p,32,slow,4,64629962171,65057555620
ControlledBurn_720p,32,slow,5,65057572343,65482722744
ControlledBurn_720p,32,slow,6,65482736843,65908438024
ControlledBurn_720p,32,slow,7,65908448461,66334362837
ControlledBurn_720p,32,slow,8,66334379560,66760790334
ControlledBurn_720p,32,slow,9,66760807790,67200048060
ControlledBurn_720p,32,slow,10,67200063196,67628172879
ControlledBurn_720p,32,slow,11,67628186063,68055260226
ControlledBurn_720p,32,slow,12,68055276583,68482014810
ControlledBurn_720p,32,slow,13,68482031045,68906627248
ControlledBurn_720p,32,slow,14,68906649099,69333532771
ControlledBurn_720p,32,slow,15,69333545772,69772477937
ControlledBurn_720p,32,slower,1,69772491364,70319062902
ControlledBurn_720p,32,slower,2,70319074560,70867497961
ControlledBurn_720p,32,slower,3,70867513952,71428165715
ControlledBurn_720p,32,slower,4,71428177678,71973299573
ControlledBurn_720p,32,slower,5,71973315930,72519274494
